,50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_shot_shot_assist,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
606,,,,,,,,,,,,,,,,,,2.356,,,,,,,,,,,,,,5b509874-e7cf-5cae-9173-a3f66d9eff72,1951,,,"[22.1, 33.0]",4003641,59,,0.0106859617,0.0116470484,-0.0009610867,0.0094841318,0.0119236764,-0.0024395445,-0.0014784578,,,,1.240248,,Right Foot,,,"[36.1, 73.8]",,High Pass,,43.14,,,44.0,Defensive third - Center - To right - Short - Ground Pass,0.6360304433,0.9212756157,Bence Gergényi,404242.0,,True,,,,,2,From Goal Kick,Tom Lacoux,68861.0,Left Defensive Midfield,183,Ujpest,1033,"['e6d3d5c5-1c32-5933-8d55-07bd801f6a28', 'd2746787-cc41-52c7-971b-9faf594e2e6a']",45,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:45.669,Pass,
607,,,,,,,,,,,,,,,,,,1.65,,,,,,,,,,,,,,37724ad9-c86b-5fbb-bb6b-11eea9f3ac0a,1955,,,"[35.6, 74.7]",4003641,59,,0.0123840645,0.0108998809,0.0014841836,0.0105379121,0.0094454624,0.0010924498,-0.0003917338,,,,-2.409206,,Left Foot,,,"[22.7, 63.1]",,Ground Pass,,17.35,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.9766476902,0.9711413383,João Aniceto Grandela Nunes,7977.0,,,,,,,2,From Goal Kick,Bence Gergényi,404242.0,Right Back,183,Ujpest,1033,"['21b6d239-79e7-5ce0-b0d7-a39f05cb0a31', '99c2b867-e758-53a0-98ac-728075f687a3', '6e824c37-ad91-5dce-b015-5cf80257efeb']",48,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:48.760,Pass,True
608,,,,,,,,,,,,,,,,,,2.006,,,,,,,,,,,,,,70e7467a-42f4-5685-bd3a-b38ed421dc5e,1958,,,"[21.9, 62.0]",4003641,59,,0.0134789357,0.0121835172,0.0012954185,0.0097830491,0.0112194689,-0.0014364198,-0.0027318383,,,,-2.265535,,Right Foot,,,"[5.9, 42.8]",,Ground Pass,,24.99,,,5.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9988512193,0.9971755743,Dávid Banai,404208.0,,,,,,,2,From Goal Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,183,Ujpest,1033,"['33e4fb58-7f08-543a-9a5b-76383a9561eb', 'eaece50b-fb69-5ada-92d4-bd0ce76ba800']",51,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:51.339,Pass,
609,,,,,,,,,,,,,,,,,,1.702,,,,,,,,,,,,,,73c11cf1-79e5-506e-a7dc-63d75621f8b4,1961,,,"[7.0, 40.6]",4003641,59,,0.0115726758,0.0115425093,3.01665e-05,0.0139187966,0.0096379565,0.00428084,0.0042506736,,,,-0.253674,,Right Foot,,,"[31.3, 34.3]",,Ground Pass,,25.1,,,21.0,Defensive third - Center - To left - Short - Ground Pass,0.921004859,0.9544101954,Aljoša Matko,101803.0,,,,,,,2,From Goal Kick,Dávid Banai,404208.0,Goalkeeper,183,Ujpest,1033,"['ef2938e9-6b70-5037-a689-ae19aee357ce', '03eb4776-4d52-5919-a617-a81d6ee1f9c5']",54,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:14:54.638,Pass,
610,,,,,,,,,,,,,,,,,,1.014,,,,,,,,,,,,,,766f0e5c-fabe-5ba9-8b0c-c65fbc7f5537,1964,,,"[47.2, 45.8]",4003641,60,,0.0125362463,0.0102760587,0.0022601876,0.0138039691,0.0153233828,-0.0015194137,-0.0037796013,,,,-1.623379,,Right Foot,,,"[46.7, 36.3]",,Ground Pass,,9.51,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.9422355565,0.9818682671,Tom Lacoux,68861.0,,,,,,,2,From Goal Kick,Aljoša Matko,101803.0,Right Wing,183,Ujpest,1033,"['1fcc9ea7-5b66-5b71-b40a-96dde46c85c3', '0900ba5d-9b28-5ee4-a41a-e1b9552c35fe']",2,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:02.755,Pass,
611,,,,,,,,,,,,,,,,,,0.766,,,,,,,,,,,,,,43ed434d-35fe-5c8e-80e6-aa3ca01ab819,1968,,,"[47.6, 37.4]",4003641,60,,0.0109456461,0.0119012473,-0.0009556012,0.0143059455,0.0137804244,0.0005255211,0.0014811223,,,,-2.408778,,Left Foot,,,"[37.6, 28.4]",,Ground Pass,,13.45,,,59.0,Midfield third - Left - Backwards - Short - Ground Pass,0.5453462955,0.9750103951,Davit Kobouri,46812.0,,,,,,,2,From Goal Kick,Tom Lacoux,68861.0,Left Defensive Midfield,183,Ujpest,1033,"['15d7e57d-329e-590c-b799-a1ae08a788ee', '032815b4-ec8c-54fd-ab22-8181e707a71e', '789460b3-faff-52ab-bb00-94f483ab3af5']",4,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:04.115,Pass,True
612,,,,,,,,,,,,,,,,,,1.26,,,,,,,,,,,,,,2b5bfa6f-c7fe-522d-96c6-365e02aedff8,1971,,,"[41.5, 25.8]",4003641,60,,0.0101867691,0.0100475438,0.0001392253,0.0141979186,0.0160957444,-0.0018978259,-0.0020370511,,,,-1.045372,,Left Foot,,,"[52.4, 7.0]",,Ground Pass,,21.73,,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.9974961179,0.9880621433,Mátyás Tajti,35313.0,,,,,,,2,From Goal Kick,Davit Kobouri,46812.0,Left Center Back,183,Ujpest,1033,"['377c964f-04d5-50a1-8803-63dab68d80ca', '7ffb0ec4-4feb-5f14-bdd6-c11c6435c31d']",6,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:06.529,Pass,
613,,,,,,,,,,,,,,,,,,0.831,,,,,,,,,,,,,,d4c0ad50-62b8-5447-9343-0c4216fdbda3,1974,,,"[54.0, 2.9]",4003641,60,,0.0095424121,0.0099909063,-0.0004484942,0.0175771546,0.0133819534,0.0041952012,0.0046436954,,,,1.331428,,Right Foot,,,"[58.1, 19.7]",,Ground Pass,,17.29,,,32.0,Midfield third - Left - To right - Short - Ground Pass,0.6115261646,0.8764631748,Krisztofer Horváth,40039.0,,,,,,,2,From Goal Kick,Mátyás Tajti,35313.0,Center Attacking Midfield,183,Ujpest,1033,"['04382b7f-4a00-5790-893c-0f998ffb8f95', '55ef13ba-d7e0-529e-b252-e39bca968685']",8,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:08.191,Pass,
614,,,,,,,,,,,,,,,,,,0.848,,,,,,,,,,,,,,7f632278-7b6d-5afc-8292-6e930c4e1da6,1977,,,"[59.6, 17.9]",4003641,60,,0.0100507932,0.0095240418,0.0005267514,0.0166971236,0.0176178291,-0.0009207055,-0.0014474569,,,,-0.355636,,Right Foot,,,"[66.6, 15.3]",,Ground Pass,,7.47,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.5358335989,0.9327170253,Mátyás Tajti,35313.0,,,,,,,2,From Goal Kick,Krisztofer Horváth,40039.0,Left Wing,183,Ujpest,1033,"['32000c8b-7c58-5a51-95a3-3bfe12ec853b', 'b3be10a6-50d5-5e65-80f6-cba84891d1cb']",9,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:09.322,Pass,
615,,,,,,,,,,,,,,,,,,0.873,,,,,,,,,,,,,,3b2aef90-c127-5dd8-9834-ce8718680c14,1983,,,"[72.1, 25.3]",4003641,60,,0.0089020682,0.0083904769,0.0005115913,0.0226274058,0.0201786663,0.0024487395,0.0019371482,True,,,-1.432157,,Right Foot,,,"[72.7, 21.0]",,Ground Pass,,4.34,,,,,,0.9965108037,Tom Lacoux,68861.0,,,,,Free Kick,,2,From Free Kick,Mátyás Tajti,35313.0,Center Attacking Midfield,184,Ujpest,1033,['d3c94943-4986-5c6c-af8c-bcdbb222dbc7'],31,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:31.777,Pass,
616,,,,,,,,,,,,,,,,,,1.097,,,,,,,,,,,,,,940b794f-cefd-508d-b1bc-1baa3c6ead2a,1985,,,"[77.5, 19.9]",4003641,60,,0.0093567427,0.0089020682,0.0004546745,0.0193641186,0.0226274058,-0.0032632872,-0.0037179617,,,,-1.473543,,Right Foot,,,"[77.9, 15.8]",,Ground Pass,,4.12,,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.9015866307,0.9699529409,Mátyás Tajti,35313.0,,,,,,,2,From Free Kick,Tom Lacoux,68861.0,Left Defensive Midfield,184,Ujpest,1033,['cc5e278e-b151-5cd0-aae2-45ae4be63c26'],34,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:34.949,Pass,
617,,,,,,,,,,,,,,,,,,0.63,,,,,,,,,,,,,,27e4677a-e469-53bf-98aa-05d61fa58d30,1989,,,"[78.2, 20.5]",4003641,60,,0.0092333788,0.0098998956,-0.0006665168,0.0209980607,0.0215014536,-0.0005033929,0.0001631239,,,,2.611035,,Right Foot,,,"[70.7, 24.9]",,Ground Pass,,8.7,,,32.0,Midfield third - Left - To right - Short - Ground Pass,0.8896014512,0.9685002565,Tom Lacoux,68861.0,,,,,,,2,From Free Kick,Mátyás Tajti,35313.0,Center Attacking Midfield,184,Ujpest,1033,"['15b57263-1e17-560d-8d1d-ae4cc2c9df4f', '3ccf0ca3-b343-5259-ad9d-521628c4fdd7', '3603e95d-72a3-5a6b-be0f-22528c417c8d']",38,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:38.628,Pass,True
618,,,,,,,,,,,,,,,,,,1.402,,,,,,,,,,,,,,a1993bfc-a110-543c-8b8a-89e203d09018,1992,,,"[66.8, 38.7]",4003641,60,,0.0092979874,0.0099951336,-0.0006971462,0.0174140446,0.0228819158,-0.0054678712,-0.004770725,,,,1.469983,,Right Foot,,,"[70.3, 73.3]",,Ground Pass,,34.78,,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.9862050773,0.9809680581,Damian Rasak,12829.0,,,,,,,2,From Free Kick,Tom Lacoux,68861.0,Left Defensive Midfield,184,Ujpest,1033,"['8ea49a28-ee41-5bb5-8ddb-50a034ba58e7', '7c89f949-735a-5210-9b3c-0080154285c7']",43,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:43.188,Pass,
619,,,,,,,,,,,,,,,,,,2.268,,,,,,,,,,,,,,b6b2bfae-4825-5145-b0a1-c928e5ec9908,1995,,,"[66.0, 76.4]",4003641,60,,0.0094793979,0.0092559019,0.000223496,0.01707929,0.0153929731,0.0016863169,0.0014628209,,,,-2.122131,,Right Foot,,,"[55.3, 59.0]",,Ground Pass,,20.43,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9804878729,0.9868788123,João Aniceto Grandela Nunes,7977.0,,,,,,,2,From Free Kick,Damian Rasak,12829.0,Right Defensive Midfield,184,Ujpest,1033,"['70034b86-7c25-5728-ad5c-cfd6d11e1ce8', '848ac235-1bd5-5cf6-8edb-3649507c70e9']",47,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:47.534,Pass,
620,,,,,,,,,,,,,,,,,,0.635,,,,,,,,,,,,,,3e8cb7d0-847e-54f7-9c87-af65fea5e7ea,1998,,,"[52.4, 49.8]",4003641,60,,0.011514226,0.0095915841,0.0019226419,0.0166230984,0.0173590314,-0.000735933,-0.0026585748,,,,-1.196854,,Left Foot,,,"[55.5, 41.9]",,Ground Pass,,8.49,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.5499612607,0.9714332819,Mátyás Tajti,35313.0,,,,,,,2,From Free Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,184,Ujpest,1033,"['f4f73792-d812-581d-9f5f-f6447dedd008', '08f03fc4-3ca2-5964-bd74-5ef36af0509e']",50,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:50.718,Pass,
621,,,,,,,,,,,,,,,,,,1.232,,,,,,,,,,,,,,40d36d79-97dc-5bc9-aa52-01136ded3999,2002,,,"[49.4, 37.6]",4003641,60,,0.01099688,0.0117066447,-0.0007097647,0.0144001301,0.0139561435,0.0004439866,0.0011537513,,,,-2.049331,,Left Foot,,,"[41.1, 21.6]",,Ground Pass,,18.02,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.4223946755,0.9821586013,Davit Kobouri,46812.0,,,,,,,2,From Free Kick,Mátyás Tajti,35313.0,Center Attacking Midfield,184,Ujpest,1033,"['6c42792d-1385-56bc-b006-dee02f06b545', 'c2571e00-d70c-5c9a-9189-4e56031790e0', 'c1cffb62-0c04-565f-bd45-49fa7db668a5']",53,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:53.988,Pass,True
622,,,,,,,,,,,,,,,,,,2.133,,,,,,,,,,,,,,11b034ba-ee8f-5c1b-87f2-a63563ddbb53,2005,,,"[39.8, 19.0]",4003641,60,,0.0096267033,0.0110803079,-0.0014536045,0.0090566287,0.0135390637,-0.0044824351,-0.0030288305,,,,-0.593665,,Left Foot,,,"[60.1, 5.3]",,Ground Pass,,24.49,Incomplete,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.9554036694,0.9215003848,Krisztofer Horváth,40039.0,,,,,,,2,From Free Kick,Davit Kobouri,46812.0,Left Center Back,184,Ujpest,1033,"['105d8e2c-3113-53b2-8500-d0f625a7bdf2', 'b52fcef0-d93d-50b6-b4c6-26723be8068b', '71253f08-69c9-5694-9ac3-a0a53ab5be13']",56,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:15:56.332,Pass,
623,,,,,,,,,,,,,,,,,,1.127,,,,,,,,,,,,,,09359e78-fd8d-5f78-bdab-b0d5b5617805,2008,,,"[55.7, 0.1]",4003641,61,,0.0092128301,0.0096267033,-0.0004138732,0.0179579239,0.0090566287,0.0089012953,0.0093151685,True,,,0.299246,,,,,"[74.5, 5.9]",,High Pass,,19.67,,,,,,0.5891360641,Krisztofer Horváth,40039.0,,,,,Throw-in,,2,From Throw In,Krisztián Tamás,348792.0,Left Back,185,Ujpest,1033,['72284c15-cee3-5e80-95ad-bc39f33a054c'],14,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:14.572,Pass,
624,,,,,,,,,,,,,,,,,,0.757,,,,,,,,,,,,,,66f03092-d8f7-51f1-be4b-811ea9bb4d16,2018,,,"[87.8, 0.1]",4003641,61,,0.0089069502,0.0087146498,0.0001923004,0.0227037296,0.0142868087,0.0084169209,0.0082246205,True,,,2.254848,,,,,"[82.5, 6.6]",,Low Pass,,8.39,,,,,,0.9942399263,Krisztofer Horváth,40039.0,,,,,Throw-in,,2,From Throw In,Krisztián Tamás,348792.0,Left Back,186,Ujpest,1033,['6b889bd4-10dd-528b-82e9-7e901e8f846a'],25,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:25.621,Pass,
625,,,,,,,,,,,,,,,,,,0.252,,,,,,,,,,,,,,0c9e6808-4d52-5381-83bf-d1bf0c118971,2020,,,"[82.7, 7.4]",4003641,61,,0.0094211474,0.0089069502,0.0005141972,0.0111289853,0.0227037296,-0.0115747442,-0.0120889414,,,,1.020121,,Right Foot,,,"[86.2, 13.1]",,Ground Pass,,6.69,Incomplete,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.7986643914,0.7530190945,,,,,,,,,2,From Throw In,Krisztofer Horváth,40039.0,Left Wing,186,Ujpest,1033,['9c0e0f42-5bbe-54d7-b6f2-97ec27a54c65'],27,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:16:27.698,Pass,
626,,,,,,,,,,,,,,,,,,1.249,,,,,,,,,,,,,,5bfb9975-579f-533d-bf0b-a8243cc3f8cd,2029,,,"[42.6, 76.1]",4003641,61,,0.0095525943,0.0103615196,-0.0008089254,0.0147031788,0.0106032947,0.0040998841,0.0049088094,,,,-0.024385,,Right Foot,,,"[59.0, 75.7]",,Ground Pass,,16.4,,,,,,0.935847342,Branimir Cipetić,46426.0,,,,,Free Kick,,2,From Free Kick,Aleksandar Jovičić,28394.0,Right Center Back,188,Kisvárda,2484,['28127e64-c7cc-5026-9d54-fd1b1bdfceb6'],59,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:16:59.763,Pass,
627,,,,,,,,,,,,,,,,,,1.679,,,,,,,,,,,,,,868565c2-59de-584c-8533-3499092de2bc,2032,,,"[74.2, 75.0]",4003641,62,,0.0087549631,0.0092041548,-0.0004491918,0.0315877199,0.0181603618,0.0134273581,0.0138765499,,,,-0.446842,,Right Foot,,,"[98.2, 63.5]",,Ground Pass,,26.61,,,20.0,Midfield third - Right - Forwards - Short - High Pass,0.9810311794,0.560759604,Jasmin Mešanović,388945.0,,,,,,,2,From Free Kick,Branimir Cipetić,46426.0,Right Back,188,Kisvárda,2484,"['08b98859-82b1-5959-90dc-9a1dbe59749b', 'caf48bdd-8829-52d4-8990-17f87290ad34']",3,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:17:03.622,Pass,
628,,,,,,,,,,,,,,,,,,1.297,,,,,,,,,,,,,,e83f83ad-86f9-500e-9afe-76b076b43952,2036,,,"[110.5, 62.0]",4003641,62,,0.0074656061,0.0089515448,-0.0014859387,0.1554509848,0.0502380654,0.1052129194,0.1066988581,,,,-1.744179,47117b98-6ca2-5ff6-bb1e-45e5a7b3b199,Right Foot,True,,"[107.4, 44.3]",True,Ground Pass,,17.97,,,31.0,Attacking third - Right - To left - Short - Ground Pass,0.9409055153,0.3414009511,Bence Balazs Bíró,101836.0,,,,,,3.464707e-05,2,From Free Kick,Jasmin Mešanović,388945.0,Left Center Forward,188,Kisvárda,2484,"['ca85b9b9-3b17-5583-bf10-fc7c429f90cc', '055482d4-dcad-563a-8896-5ef9f50d2fb3']",6,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:17:06.531,Pass,
629,,,,,,,,,,,,,,,,,,0.832,,,,,,,,,,,,,,a07ccf74-4c9c-581c-b2d9-d442247ec8cf,2043,,,"[61.0, 40.1]",4003641,63,,0.0106758587,0.0096909162,0.0009849425,0.0133202523,0.0068286974,0.0064915549,0.0055066124,True,,,2.387661,,Right Foot,,,"[39.7, 60.1]",,Ground Pass,,29.22,,,,,,0.9970485568,João Aniceto Grandela Nunes,7977.0,,,,,Kick Off,,2,From Kick Off,Giorgi Beridze,28763.0,Center Forward,189,Ujpest,1033,['66441af3-2f86-507f-b45d-74d6d4437d16'],36,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:18:36.383,Pass,
630,,,,,,,,,,,,,,,,,,3.002,,,,,,,,,,,,,,56c19152-1419-58b0-a897-ea259a95e08e,2046,,,"[34.9, 60.1]",4003641,63,,0.0121164424,0.0106758587,0.0014405837,0.0086540719,0.0133202523,-0.0046661803,-0.0061067641,,,,-2.892883,,Right Foot,,,"[9.7, 53.7]",,Ground Pass,,26.0,,,5.0,Defensive third - Right - Backwards - Short - Ground Pass,0.9937803824,0.9969214201,Dávid Banai,404208.0,,,,,,,2,From Kick Off,João Aniceto Grandela Nunes,7977.0,Right Center Back,189,Ujpest,1033,['3d8060aa-2e0e-5b8d-91c1-c5a4b17f5305'],40,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:18:40.214,Pass,
631,,,,,,,,,,,,,,,,,,1.381,,,,,,,,,,,,,,bae24c67-afe6-50ea-b902-1d364d62b6e0,2049,,,"[9.9, 52.0]",4003641,63,,0.0108229918,0.0118731596,-0.0010501677,0.0133118257,0.0087710293,0.0045407964,0.0055909641,,,,0.079002,,Right Foot,,,"[33.9, 53.9]",,Ground Pass,,24.08,,,33.0,Defensive third - Center - To right - Short - Ground Pass,0.5648591023,0.9356842041,João Aniceto Grandela Nunes,7977.0,,,,,,,2,From Kick Off,Dávid Banai,404208.0,Goalkeeper,189,Ujpest,1033,"['d1618a07-d40d-595e-a7c7-7987fa99cf3d', 'a7075e2b-b192-57d8-9650-3bf979c9b695']",44,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:18:44.528,Pass,
632,,,,,,,,,,,,,,,,,,0.908,,,,,,,,,,,,,,860ce834-2481-53a8-8d07-eea7187f5f7e,2052,,,"[33.9, 53.9]",4003641,63,,0.0160794407,0.0108229918,0.0052564489,0.011523678,0.0133118257,-0.0017881477,-0.0070445966,,,,-1.856418,,Right Foot,,,"[30.2, 41.3]",,Low Pass,,13.13,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.763666085,0.9225050807,Tom Lacoux,68861.0,,,,,,,2,From Kick Off,João Aniceto Grandela Nunes,7977.0,Right Center Back,189,Ujpest,1033,"['d8752fe6-0e49-5fdd-a28a-8fc18f7ad760', '7ae2d832-8afa-5883-992d-74d875ad28f9']",46,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:18:46.119,Pass,
633,,,,,,,,,,,,,,,,,,2.636,,,,,,,,,,,,,,ba639ceb-716c-5371-835d-015e3d86c77e,2059,,,"[29.9, 43.9]",4003641,63,,0.0114479968,0.0358090848,-0.0243610879,0.0094293524,0.0105505837,-0.0011212314,0.0232398566,,,,2.843486,,Right Foot,,,"[12.0, 49.4]",,Ground Pass,,18.73,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.6059927236,0.9908726811,Dávid Banai,404208.0,,,,,Recovery,,2,From Kick Off,Tom Lacoux,68861.0,Left Defensive Midfield,189,Ujpest,1033,"['760f438a-65cc-55ee-88fe-17d3823580bf', '63838961-4c4d-53cf-9fb1-58e50f227ede']",48,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:18:48.915,Pass,True
634,,,,,,,,,,,,,,,,,,5.442,,,,,,,,,,,,,,749b40ef-6069-5e83-ac15-7ae29535bb7d,2062,,,"[14.2, 54.1]",4003641,63,,0.0130370641,0.0122463442,0.0007907199,0.0107509941,0.0099323103,0.0008186838,2.79639e-05,,,,0.093609,,Right Foot,,,"[84.5, 60.7]",,High Pass,,70.61,Incomplete,,14.0,Defensive third - Center - Forwards - Long - High Pass,0.5081056863,0.3670526445,,,,,,,,,2,From Kick Off,Dávid Banai,404208.0,Goalkeeper,189,Ujpest,1033,"['2ce9b00d-93fe-5cdc-9ded-3daf0140b103', 'd881233d-3c8b-5c11-b110-e7608b496732']",59,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:18:59.165,Pass,
635,,,,,,,,,,,,,,,,,,2.184,,,,,,,,,,,,,,368594e1-7219-5d4e-bff4-e856258258c9,2065,,,"[25.4, 22.5]",4003641,64,,0.0128308916,0.0120210927,0.0008097989,0.0072526662,0.0120530408,-0.0048003746,-0.0056101736,,,,2.565966,,Right Foot,,,"[6.6, 34.7]",,Ground Pass,,22.41,,,16.0,Defensive third - Left - To right - Short - Ground Pass,0.9666416607,0.9967448711,Ilya Popovych,484629.0,,,,,,,2,Regular Play,Branimir Cipetić,46426.0,Right Back,190,Kisvárda,2484,"['5792adfa-5028-550a-acbd-43da1d6bb904', 'bc0e0d25-a15c-5849-aea9-1c3023060b5f']",6,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:19:06.568,Pass,
636,,,,,,,,,,,,,,,,,,1.551,,,,,,,,,,,,,,99f0e122-ea29-54a0-84f3-43484f12b672,2069,,,"[6.8, 38.0]",4003641,64,,0.0215636622,0.013112179,0.0084514832,0.0091144461,0.0091935853,-7.91391e-05,-0.0085306223,,,,0.0,,Right Foot,,,"[38.4, 38.0]",,High Pass,,31.6,,,6.0,Defensive third - Center - To left - Short - Ground Pass,0.5083663871,0.6286205649,Bohdan Melnyk,406296.0,,,,,,,2,Regular Play,Ilya Popovych,484629.0,Goalkeeper,190,Kisvárda,2484,"['93c0b21c-16ad-5d9b-b9c4-4dc969b6a543', '6ef9e844-d446-5336-b2f1-df592bcc7adf']",10,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:19:10.695,Pass,
637,,,,,,,,,,,,,,,,,,1.627,,,,,,,,,,,,,,975cd316-4cf6-5938-9d30-6106b7442e75,2073,,,"[71.0, 54.6]",4003641,64,,0.0094330814,0.0091935853,0.0002394961,0.0288429447,0.013112179,0.0157307656,0.0154912695,,,,0.200748,,Right Foot,,,"[88.2, 58.1]",,Ground Pass,,17.55,,,43.0,Attacking third - Right - Forwards - Short - Ground Pass,0.3201594343,0.7449150681,Giorgi Beridze,28763.0,,,,,,,2,Regular Play,Damian Rasak,12829.0,Right Defensive Midfield,191,Ujpest,1033,['003e4e14-36f4-57a9-accd-dfffe1a745bc'],13,,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:19:13.594,Pass,
638,,,,,,,,,,,,,,,,,,3.801,,,,,,,,,,,,,,01e3ad18-1b75-5774-aa8a-12763f2c2440,2081,,,"[51.7, 2.6]",4003641,64,,0.0111016147,0.0104071554,0.0006944593,0.0117302742,0.0129326051,-0.0012023309,-0.0018967902,,,,0.15746,,Left Foot,,,"[87.6, 8.3]",,Ground Pass,,36.35,Incomplete,,13.0,Midfield third - Left - Forwards - Short - High Pass,0.9797913433,0.5550960302,,,,,,,,,2,Regular Play,Dominik István Soltész,484628.0,Left Back,192,Kisvárda,2484,"['aec4b958-e563-5b1f-b828-e90abfcd1714', '590db179-0953-5ed7-afae-bbb2265a85ed']",20,,,,,,,,,,,,,,,,,,,,,,,,,,Kisvárda,2484,00:19:20.589,Pass,
