50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_shot_goal_assist,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,0.497,,,,,,,,,,,,,669d8bad-56e9-55e4-ac78-5208f73bf6cf,925,,,"[56.5, 31.0]",4003600,24,0.0088156741,0.0099298488,-0.0011141747,0.0211192966,0.0184913203,0.0026279762,0.003742151,,,,0.797898,,Right Foot,,,,"[64.4, 39.1]",,Ground Pass,11.31,,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.7201454038,0.9745655656,Bálint Lajos Katona,404992.0,,,,,,,1,From Kick Off,Bojan Sanković,404227.0,Center Defensive Midfield,70,Nyíregyháza Spartacus,2215,"['28218624-9d56-513e-be2c-7bad1a7d7b9d', 'a65492af-d95f-57d5-a583-212b5f9db5a8']",25,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:24:25.040,Pass,
,,,,,,,,,,,,,,,,,2.952,,,,,,,,,,,,,9222c606-3992-5e2d-a236-f46bc15df641,939,,,"[55.2, 45.3]",4003600,24,0.0092891278,0.0094195371,-0.0001304094,0.0171221774,0.0145127019,0.0026094755,0.0027398849,True,,,1.207105,,Right Foot,,,,"[66.2, 74.2]",,Ground Pass,30.92,,,,,,0.996275425,João Aniceto Grandela Nunes,7977.0,,,,,Free Kick,,1,From Free Kick,Attila Fiola,11268.0,Right Defensive Midfield,72,Ujpest,1033,['bdb38f9e-7d19-54dc-b2e8-034d83bea074'],48,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:48.366,Pass,
,,,,,,,,,,,,,,,,,1.643,,,,,,,,,,,,,a9616f6c-13b3-5042-8736-03cd96ba8043,941,,,"[65.9, 74.4]",4003600,24,0.0090001617,0.0092891278,-0.0002889661,0.0161868874,0.0171221774,-0.00093529,-0.0006463239,True,,,0.066568,,Left Foot,,,,"[77.9, 75.2]",,Ground Pass,12.03,,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.9696608043,0.8498778343,Bence Gergényi,404242.0,,,,,,,1,From Free Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,72,Ujpest,1033,['c711f09f-af9c-5856-8950-51373507444b'],51,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:51.318,Pass,
,,,,,,,,,,,,,,,,,1.161,,,,,,,,,,,,,1b4bf50f-9fb7-5a62-88fb-88a07298f796,944,,,"[74.9, 77.8]",4003600,24,0.0090849176,0.0090001617,8.47559e-05,0.0202823337,0.0161868874,0.0040954463,0.0040106904,,,,-0.661043,,Left Foot,,,,"[84.8, 70.1]",,Ground Pass,12.54,,,51.0,Midfield third - Right - To left - Short - Ground Pass,0.9075283637,0.5225512385,Aljoša Matko,101803.0,,,,,,,1,From Free Kick,Bence Gergényi,404242.0,Right Back,72,Ujpest,1033,"['39fd714e-eff5-57f8-819d-a5845f33b560', '8f793600-5b8b-568c-92b3-921101eb9723']",53,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:24:53.007,Pass,True
,,,,,,,,,,,,,,,,,0.924,,,,,,,,,,,,,82583cb3-c40a-5fb2-8b84-adfa2c8d5509,961,,,"[116.0, 62.6]",4003600,25,0.0087941932,0.0085175708,0.0002766224,0.0115213599,0.0432268865,-0.0317055266,-0.031982149,,,,-1.824221,,Right Foot,True,True,,"[112.4, 48.7]",,Ground Pass,14.36,Incomplete,,31.0,Attacking third - Right - To left - Short - Ground Pass,0.9990978291,0.2134404629,,,,,,,,0.00028528637,1,Regular Play,Gleofilo Sabrino Rudewald Vlijter,103341.0,Center Forward,74,Ujpest,1033,"['47d470ac-af6c-5460-a0d9-20f140fc7e9a', '588b61bf-8fe3-5e0c-985b-0e9f9049a405']",3,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:25:03.018,Pass,
,,,,,,,,,,,,,,,,,1.101,,,,,,,,,,,,,c20ca3f5-21e3-5a99-b1cc-8f199ae7ea57,969,,,"[41.3, 4.2]",4003600,25,0.010193604,0.0099105155,0.0002830885,0.0142601272,0.0108790593,0.0033810679,0.0030979794,True,,,1.42413,,Left Foot,,,,"[42.6, 13.0]",,Ground Pass,8.9,,,,,,0.9978323579,Levente Katona,404971.0,,,,,Free Kick,,1,From Free Kick,Nemanja Antonov,23894.0,Left Wing Back,76,Nyíregyháza Spartacus,2215,['08d16d28-1f29-56dd-95ca-a4178bf2ca12'],25,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:25:25.702,Pass,
,,,,,,,,,,,,,,,,,2.261,,,,,,,,,,,,,4dd4c1da-ae8d-52fb-9d15-c1cd0f338102,971,,,"[46.0, 16.9]",4003600,25,0.0102173015,0.010193604,2.36975e-05,0.0146689601,0.0142601272,0.0004088329,0.0003851354,,,,1.666394,,Left Foot,,,,"[41.8, 60.7]",,Ground Pass,44.0,,,29.0,Midfield third - Left - To right - Long - Ground Pass,0.9979944945,0.9885962605,Pavlos Korrea,139471.0,,True,,,,,1,From Free Kick,Levente Katona,404971.0,Left Center Back,76,Nyíregyháza Spartacus,2215,['eb1e8ba1-6e52-55c3-9da1-00819ac9e201'],27,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:25:27.973,Pass,
,,,,,,,,,,,,,,,,,2.846,,,,,,,,,,,,,7eae7143-b7ec-52d2-8c99-aeb816e553a6,974,,,"[44.5, 59.8]",4003600,25,0.0137867592,0.010193469,0.0035932902,0.0123200519,0.0150237912,-0.0027037393,-0.0062970296,,,,0.005396,,Right Foot,,,,"[100.1, 60.1]",,High Pass,55.6,Incomplete,,9.0,Midfield third - Right - Forwards - Long - High Pass,0.9988300755,0.2956055105,Dorian Babunski,158193.0,,,,,,,1,From Free Kick,Pavlos Korrea,139471.0,Right Center Back,76,Nyíregyháza Spartacus,2215,"['e00731ab-bdc1-5f16-8197-229fbd238b1d', '8eead064-558f-5e8e-9ba7-0e2272f6e9ec', 'e05e1ad7-1aa7-5d33-85a1-f7933d78679a']",32,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:25:32.831,Pass,
,,,,,,,,,,,,,,,,,1.494,,,,,,,,,,,,,895b97fe-ce58-5845-8ebf-7fed6baeb097,978,,,"[11.4, 28.6]",4003600,25,0.0123805013,0.0123200519,6.04494e-05,0.0099661425,0.0137867592,-0.0038206168,-0.0038810661,True,,,1.389329,,Keeper Arm,,,,"[17.4, 61.3]",,Ground Pass,33.25,,,44.0,Defensive third - Center - To right - Short - Ground Pass,0.9911801114,0.9964274764,João Aniceto Grandela Nunes,7977.0,,,,,,,1,Regular Play,Riccardo Piscitelli,38335.0,Goalkeeper,77,Ujpest,1033,['a56060d1-ffcf-5b8f-9c46-0e7348077209'],48,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:25:48.084,Pass,
,,,,,,,,,,,,,,,,,1.758,,,,,,,,,,,,,2f9861bc-d0c9-52de-b9c8-4fb0a6260b44,980,,,"[17.2, 63.7]",4003600,25,0.0115532316,0.0123805013,-0.0008272696,0.0093916813,0.0099661425,-0.0005744612,0.0002528084,,,,0.845234,,Left Foot,,,,"[27.4, 75.2]",,Ground Pass,15.37,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.9913392634,0.9712203741,Bence Gergényi,404242.0,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,77,Ujpest,1033,['eaefbb3e-34b8-5f3e-b2de-3829d5707566'],49,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:25:49.662,Pass,
,,,,,,,,,,,,,,,,,1.951,,,,,,,,,,,,,2d3a8ae4-20b1-5ec6-828b-7437c6bb76ab,983,,,"[27.4, 75.2]",4003600,25,0.0105543472,0.0115532316,-0.0009988844,0.01363461,0.0093916813,0.0042429287,0.0052418131,,,,-0.480175,,Right Foot,,,,"[41.8, 67.7]",,Ground Pass,16.24,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.8622374701,0.7103655338,Damian Rasak,12829.0,,,,,,,1,Regular Play,Bence Gergényi,404242.0,Right Back,77,Ujpest,1033,"['b6290815-a8b4-5a56-bd7d-915000e1a335', '5d902548-52a3-50af-b80a-c9fedfd9d669']",51,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:25:51.497,Pass,
,,,,,,,,,,,,,,,,,0.83,,,,,,,,,,,,,42711f28-3b28-55b3-ae89-44e9b65bf739,986,,,"[47.5, 67.7]",4003600,25,0.0100417454,0.0099816518,6.00936e-05,0.0134713547,0.0144017553,-0.0009304006,-0.0009904942,,,,1.204541,,Right Foot,,,,"[50.3, 75.0]",,Ground Pass,7.82,,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.7658640595,0.9618724585,Aljoša Matko,101803.0,,,,,,,1,Regular Play,Damian Rasak,12829.0,Left Defensive Midfield,77,Ujpest,1033,"['db7b81bc-7d11-5a97-a260-1783b290bd82', '50b9a5a1-980f-5c72-98aa-519c20b03191']",54,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:25:54.947,Pass,
,,,,,,,,,,,,,,,,,0.308,,,,,,,,,,,,,f317278d-7f48-5e08-a6f0-98d421c6925d,989,,,"[50.1, 75.9]",4003600,25,0.0083223907,0.0100417454,-0.0017193547,0.0094437581,0.013316324,-0.0038725659,-0.0021532113,,,,-0.26212,,Right Foot,,,,"[54.2, 74.8]",,Ground Pass,4.24,Incomplete,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.9991757721,0.6186777949,,,,,,,,,1,Regular Play,Aljoša Matko,101803.0,Right Wing,77,Ujpest,1033,"['4ba7a3bd-804b-52fb-a84a-7b851547a780', '82a9d7e8-12b0-5e28-a3f0-23867d57dfcf']",56,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:25:56.021,Pass,
,,,,,,,,,,,,,,,,,1.467,,,,,,,,,,,,,3e3b23be-7746-551c-b8b6-d11f40e64b01,991,,,"[55.9, 80.0]",4003600,26,0.0098925279,0.0083223907,0.0015701372,0.0129690124,0.0094437581,0.0035252543,0.0019551171,,,,-0.303734,,,,,,"[76.0, 73.7]",,High Pass,21.06,,,,,,0.5815428495,Gleofilo Sabrino Rudewald Vlijter,103341.0,,,,,Throw-in,,1,From Throw In,Bence Gergényi,404242.0,Right Back,78,Ujpest,1033,['59eaae39-5629-5e51-9cef-ca4c77732ec4'],17,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:17.176,Pass,
,,,,,,,,,,,,,,,,,1.567,,,,,,,,,,,,,36481fa3-0773-5f55-96e6-f7bf7883d9db,998,,,"[61.4, 75.2]",4003600,26,0.0063213394,0.0097611044,-0.003439765,0.0108365072,0.0131535409,-0.0023170337,0.0011227312,,,,-0.712358,,Left Foot,,,,"[79.0, 60.0]",,High Pass,23.26,Incomplete,,51.0,Midfield third - Right - To left - Short - Ground Pass,0.6895113415,0.2161021829,,,,,,,,,1,From Throw In,Bence Gergényi,404242.0,Right Back,78,Ujpest,1033,"['2250ff01-28e8-5d00-aad6-884965f7e2a9', 'f77e0343-b094-5f3b-aeab-8c0d041ece65', '2877c99c-b8af-5e0f-aa97-cf1535c5a82e']",21,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:21.332,Pass,True
,,,,,,,,,,,,,,,,,2.146,,,,,,,,,,,,,2250ff01-28e8-5d00-aad6-884965f7e2a9,999,,,"[41.1, 20.1]",4003600,26,0.014646261,0.0131535409,0.0014927201,0.0107274381,0.0097611044,0.0009663338,-0.0005263863,,,,-0.126592,,Head,,,,"[63.1, 17.3]",,High Pass,22.18,Incomplete,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.5311602757,0.3976766169,Bright Osagie Edomwonyi,9730.0,,,,,Interception,,1,From Throw In,Stefanos Evangelou,31306.0,Center Back,78,Ujpest,1033,"['ce33fab6-68cf-5ac0-8b91-eab04a1e5641', '5214685b-e2e0-523e-925d-1b9fd136922e', '36481fa3-0773-5f55-96e6-f7bf7883d9db']",22,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:26:22.899,Pass,
,,,,,,,,,,,,,,,,,1.874,,,,,,,,,,,,,5214685b-e2e0-523e-925d-1b9fd136922e,1002,,,"[57.0, 62.8]",4003600,26,0.0108175967,0.0063213394,0.0044962573,0.0225784332,0.0108365072,0.011741926,0.0072456687,,,True,-0.794461,,,,,,"[73.4, 46.1]",,High Pass,23.41,,,18.0,Midfield third - Right - To left - Short - Ground Pass,0.5093100672,0.4054168463,Iuri José Picanço Medeiros,7138.0,,,,,Recovery,,1,From Throw In,Bence Gergényi,404242.0,Right Back,78,Ujpest,1033,"['2250ff01-28e8-5d00-aad6-884965f7e2a9', '48787f4d-bd5d-5cb3-8d15-bfa595d514ac', '1c04b04f-4012-542d-b82e-41efd325cd90']",25,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:25.045,Pass,True
,,,,,,,,,,,,,,,,,1.429,,,,,,,,,,,,,be6d99d4-21f0-5280-bcd9-d6d753502c0f,1006,,,"[74.7, 44.9]",4003600,26,0.0152087547,0.0100412704,0.0051674843,0.010170877,0.0247104708,-0.0145395938,-0.0197070781,,,,-1.327317,,Right Foot,,,,"[78.6, 29.2]",,Ground Pass,16.18,Incomplete,,56.0,Attacking third - Center - To left - Short - Ground Pass,0.8399907149,0.9766497612,,,,,,,,,1,From Throw In,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,78,Ujpest,1033,"['b3e06e83-2e11-5402-a164-73c4e8a193da', '2e0869d9-63ee-5b51-b915-d0fe3ed6d41f']",27,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:27.953,Pass,
,,,,,,,,,,,,,,,,,1.604,,,,,,,,,,,,,830183ef-565e-54d7-a66a-50fae92269c5,1009,,,"[47.7, 48.5]",4003600,26,0.0148751112,0.0102757039,0.0045994073,0.0105510019,0.0158382989,-0.0052872971,-0.0098867044,,,,-0.109366,,Right Foot,,,,"[73.2, 45.7]",,Ground Pass,25.65,Incomplete,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9661964159,0.8806499243,,,,,,,,,1,Regular Play,Pavlos Korrea,139471.0,Right Center Back,79,Nyíregyháza Spartacus,2215,"['664281c9-4600-57a8-b0bf-fd88ec80334a', 'cdc9303c-f965-5e1d-9fdd-9c8e57399e35']",31,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:26:31.884,Pass,
,,,,,,,,,,,,,,,,,1.424,,,,,,,,,,,,,4bffcbf5-7387-53bd-ad9c-dfed2844c53b,1012,,,"[54.0, 37.2]",4003600,26,0.0096298587,0.0102870436,-0.000657185,0.0181773789,0.0177870691,0.0003903098,0.0010474948,,,,-0.987939,,Right Foot,,,,"[62.9, 23.7]",,Ground Pass,16.17,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.555289016,0.9741816521,Krisztián Tamás,348792.0,,,,,,,1,Regular Play,André Lourenço Duarte,132838.0,Left Center Back,80,Ujpest,1033,"['627853f3-fb78-5a06-86fd-14e89278dd66', '14247b00-e4af-5390-b9ef-e545af8d8f34']",36,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:36.281,Pass,
,,,,,,,,,,,,,,,,,0.693,,,,,,,,,,,,,3d9c8a6a-cdad-51e9-9813-c49c36282fd8,1015,,,"[81.1, 19.0]",4003600,26,0.0089828521,0.0087859286,0.0001969235,0.0226501599,0.0240514558,-0.0014012959,-0.0015982194,,,,-1.195156,,Left Foot,,,,"[83.9, 11.9]",,Ground Pass,7.63,,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.4092002721,0.9622533321,Giorgi Beridze,28763.0,,,,,,,1,Regular Play,Krisztián Tamás,348792.0,Left Back,80,Ujpest,1033,"['909f8759-9469-5066-ad1c-b07026ae8788', '7c3c3341-23c5-5783-83ca-ce0de0e4f229']",40,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:40.280,Pass,
,,,,,,,,,,,,,,,,,1.058,,,,,,,,,,,,,8c0c8b9e-f626-5bee-acab-2a6d5a3156f4,1018,,,"[83.9, 11.9]",4003600,26,0.0086146398,0.0089828521,-0.0003682123,0.0217814296,0.0226501599,-0.0008687302,-0.0005005179,,,,2.725781,,Right Foot,,,,"[76.2, 15.3]",,Ground Pass,8.42,,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.7429632639,0.9869325757,Attila Fiola,11268.0,,,,,,,1,Regular Play,Giorgi Beridze,28763.0,Left Wing,80,Ujpest,1033,"['fc17e4ca-7950-5658-9c61-d8f244a9c2cd', '2c39ab2c-d1e1-5bd5-8791-176a868cbf55']",43,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:43.071,Pass,
,,,,,,,,,,,,,,,,,0.712,,,,,,,,,,,,,e40cbaa4-4af3-5930-973a-b2c4db087931,1020,,,"[77.7, 15.8]",4003600,26,0.008902519,0.0086146398,0.0002878793,0.0216993969,0.0217814296,-8.20328e-05,-0.000369912,,,,-0.885975,,Right Foot,,,,"[82.6, 9.8]",,Ground Pass,7.75,,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9127784069,0.8954578638,Giorgi Beridze,28763.0,,,,,,,1,Regular Play,Attila Fiola,11268.0,Right Defensive Midfield,80,Ujpest,1033,['1294c166-264e-5eef-83cb-a864563f1f26'],44,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:44.129,Pass,
,,,,,,,,,,,,,,,,,0.727,,,,,,,,,,,,,c1a34dcb-c325-5df6-b06b-f12de5484119,1023,,,"[82.6, 9.8]",4003600,26,0.0092287473,0.008902519,0.0003262283,0.022223562,0.0216993969,0.0005241651,0.0001979368,,,,2.449936,,Right Foot,,,,"[76.2, 15.1]",,Ground Pass,8.31,,,49.0,Attacking third - Left - Backwards - Short - Ground Pass,0.6608198406,0.9545888305,Attila Fiola,11268.0,,,,,,,1,Regular Play,Giorgi Beridze,28763.0,Left Wing,80,Ujpest,1033,"['49b55152-8a28-5514-b151-878257185575', 'b5ddef11-4ded-5ac2-b7a3-4c00581beea5']",44,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:44.873,Pass,
,,,,,,,,,,,,,,,,,1.232,,,,,,,,,,,,,cba6b42f-e5e3-5c40-8165-e2c08c8ac1e4,1026,,,"[77.1, 14.9]",4003600,26,0.0092047807,0.0089507708,0.0002540099,0.0204637889,0.0210305825,-0.0005667936,-0.0008208035,,,,2.279423,,Right Foot,,,,"[68.1, 25.4]",,Ground Pass,13.83,,,32.0,Midfield third - Left - To right - Short - Ground Pass,0.9592074144,0.9852618575,Damian Rasak,12829.0,,,,,,,1,Regular Play,Attila Fiola,11268.0,Right Defensive Midfield,80,Ujpest,1033,"['7bde8e3f-8ecf-52a1-867b-47c2f126ab9a', 'fbb83be1-6de5-5de1-89ae-be494a110208']",46,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:46.553,Pass,
,,,,,,,,,,,,,,,,,1.992,,,,,,,,,,,,,de0a89e7-f1f0-5a23-8c76-bba0e75c7a3f,1029,,,"[67.2, 33.5]",4003600,26,0.0091550471,0.0091354428,1.96043e-05,0.022608228,0.022324618,0.0002836101,0.0002640057,,,,1.334551,,Right Foot,,,,"[72.4, 55.1]",,Ground Pass,22.22,,,8.0,Midfield third - Center - To right - Short - Ground Pass,0.3911344095,0.9829075933,João Aniceto Grandela Nunes,7977.0,,,,,,,1,Regular Play,Damian Rasak,12829.0,Left Defensive Midfield,80,Ujpest,1033,"['00ba5cd3-ba2d-56e9-9789-dd9c9276d4e1', 'e64c804b-a66c-5a55-a01d-efb7400702a7']",51,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:51.322,Pass,
,,,,,,,,,,,,,,,,,1.409,,,,,,,,,,,,,77890753-8d02-5e14-ae85-3e43d980903d,1032,,,"[72.4, 59.2]",4003600,26,0.0091256676,0.010083192,-0.0009575244,0.018158976,0.0208001379,-0.0026411619,-0.0016836375,,,,1.395112,,Left Foot,,,,"[75.4, 76.1]",,Ground Pass,17.16,,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.8650363116,0.9823668003,Aljoša Matko,101803.0,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,80,Ujpest,1033,"['8123577f-b6f5-546d-96ae-0fe403f1405e', 'acb0687a-61ef-5bd6-8a8c-4dd6c690db6b']",54,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:54.462,Pass,
,,,,,,,,,,,,,,,,,0.308,,,,,,,,,,,,,bbe13b1a-ce2a-52c6-8a81-0c020a606f09,1035,,,"[75.6, 77.2]",4003600,26,0.0082832901,0.0093780365,-0.0010947464,0.013704339,0.0174527112,-0.0037483722,-0.0026536258,,,,-0.259332,,Right Foot,,,,"[80.5, 75.9]",,Low Pass,5.07,Incomplete,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.6969768767,0.4903760552,,,,,,,,,1,Regular Play,Aljoša Matko,101803.0,Right Wing,80,Ujpest,1033,"['e9116bc0-0998-57a1-82d8-9e5fffcd7b78', 'e5383813-31e7-537c-b9a7-854961039df6']",57,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:57.112,Pass,
,,,,,,,,,,,,,,,,,2.529,,,,,,,,,,,,,a79cc98d-f1e0-50d4-b438-9f04f3e876a3,1037,,,"[80.3, 80.0]",4003600,27,0.0095056752,0.0082832901,0.0012223851,0.0179382153,0.013704339,0.0042338762,0.0030114911,,,,-2.255583,,,,,,"[56.7, 51.1]",,High Pass,37.31,,,,,,0.9822027683,André Lourenço Duarte,132838.0,,,,,Throw-in,,1,From Throw In,Bence Gergényi,404242.0,Right Back,81,Ujpest,1033,['aa0da233-b854-5c4a-909d-df50c66af32a'],17,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:27:17.354,Pass,
,,,,,,,,,,,,,,,,,2.271,,,,,,,,,,,,,4d6128c1-ca30-52e7-8fd4-98c1f5a05df9,1040,,,"[56.7, 51.1]",4003600,27,0.0095539698,0.0095056752,4.82947e-05,0.018784048,0.0179382153,0.0008458328,0.0007975381,,,,-1.389002,,Right Foot,,,,"[61.7, 23.9]",,Ground Pass,27.66,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.4648766261,0.9917280674,Attila Fiola,11268.0,,,,,,,1,From Throw In,André Lourenço Duarte,132838.0,Left Center Back,81,Ujpest,1033,"['6f7ec711-6ef6-5ff9-b49b-6b85fa13c283', '71f390c9-c135-5835-b19c-10862e5d95d3']",20,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:27:20.108,Pass,
,,,,,,,,,,,,,,,,,1.577,,,,,,,,,,,,,30d17766-e97f-5f4a-9319-1594b40f011e,1043,,,"[67.2, 20.0]",4003600,27,0.0102332225,0.0092745703,0.0009586522,0.0175737292,0.01911336,-0.0015396308,-0.0024982831,,,,-1.311249,,Right Foot,,,,"[71.9, 2.3]",,Ground Pass,18.31,,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.6641836897,0.9748880863,Giorgi Beridze,28763.0,,,,,,,1,From Throw In,Attila Fiola,11268.0,Right Defensive Midfield,81,Ujpest,1033,"['aac04aac-893d-54ca-aba7-49841d8e92e0', 'acc3af23-c18f-5149-9cb4-e523f7f6984a']",23,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:27:23.624,Pass,
,,,,,,,,,,,,,,,,,0.731,,,,,,,,,,,,,3d7f8d38-b566-5ca8-a493-6dca609ad30e,1046,,,"[71.1, 2.1]",4003600,27,0.009990558,0.0102605028,-0.0002699448,0.0185265206,0.0172607098,0.0012658108,0.0015357556,,,,1.226717,,Right Foot,,,,"[75.4, 14.1]",,Ground Pass,12.75,,,32.0,Midfield third - Left - To right - Short - Ground Pass,0.8783710819,0.8979437947,Attila Fiola,11268.0,,,,,,,1,From Throw In,Giorgi Beridze,28763.0,Left Wing,81,Ujpest,1033,"['cff40430-6be1-5b01-bc09-46349c9ec364', 'd982244b-eca6-50e3-af32-e181645aa923']",26,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:27:26.765,Pass,
,,,,,,,,,,,,,,,,,1.254,,,,,,,,,,,,,7e3e1d0a-1571-5ac7-8782-e48e673a61ff,1050,,,"[75.4, 14.1]",4003600,27,0.012988749,0.009990558,0.0029981909,0.0107006002,0.0185265206,-0.0078259204,-0.0108241113,,,,0.481827,,Right Foot,,,,"[86.3, 19.8]",,Ground Pass,12.3,Incomplete,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.7722858877,0.6894931197,,,,,,,,,1,From Throw In,Attila Fiola,11268.0,Right Defensive Midfield,81,Ujpest,1033,"['8123308e-779e-5d85-a8fd-3b6c3cef0f1d', '18e4a168-0ed1-54b2-8176-5d0bdb353cd9', 'd561f114-82ad-597d-b947-374b08c2ec93']",28,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:27:28.047,Pass,True
,,,,,,,,,,,,,,,,,1.267,,,,,,,,,,,,,18e4a168-0ed1-54b2-8176-5d0bdb353cd9,1051,,,"[33.8, 60.3]",4003600,27,0.0110769961,0.0185265206,-0.0074495245,0.0112573281,0.009990558,0.0012667701,0.0087162945,,,,1.354071,,Right Foot,,,,"[36.2, 71.2]",,Ground Pass,11.16,,,39.0,Defensive third - Right - Backwards - Short - Ground Pass,0.7408133776,0.8830754161,Milán Májer,404960.0,,,,,Recovery,,1,Regular Play,Stefanos Evangelou,31306.0,Center Back,82,Nyíregyháza Spartacus,2215,"['7e3e1d0a-1571-5ac7-8782-e48e673a61ff', '6629cdee-d98f-58e8-ac24-f6e0c6ab1369']",29,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:27:29.301,Pass,
