50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,1.367,,,,,,,,,,,,,,0529b818-fb72-51c6-80ec-e0cc7e36d3ba,1080,,"[75.5, 0.4]",4003552,34,0.0090769315,0.0089546843,0.0001222473,0.0197616238,0.0156360883,0.0041255355,0.0040032882,,,,0.11444,,Left Foot,,,"[84.2, 1.4]",,Ground Pass,,8.76,,,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9943093331,0.768024683,Gábor Jurek,405025.0,,,,,,,,1,Regular Play,Ágoston András Bényei,404187.0,Center Attacking Midfield,90,Diósgyőr,2212,"['eb5e016c-aaa9-518f-938d-1ee574b11a61', '9e1ec0f3-7b3c-5b77-81ca-6462cf47d02d']",1,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:34:01.299,Pass,
,,,,,,,,,,,,,,,,,,1.174,,,,,,,,,,,,,,3092ea97-bffe-5754-91e3-d0cb8549c69b,1086,,"[28.3, 72.8]",4003552,34,0.012054041,0.0117778657,0.0002761753,0.0123541756,0.0100093735,0.002344802,0.0020686267,,,,-0.820167,,Right Foot,,,"[39.4, 60.9]",,Ground Pass,,16.27,,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.523023357,0.8314749599,Arijan Ademi,18879.0,,,,,,Recovery,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,91,Ujpest,1033,['231d0cc7-a898-56df-b1bf-9f65a2d5111e'],4,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:04.895,Pass,
,,,,,,,,,,,,,,,,,,1.513,,,,,,,,,,,,,,ec1eff61-b491-50e1-949d-1d6bae61fb53,1090,,"[64.6, 30.4]",4003552,34,0.0095370458,0.0099992435,-0.0004621977,0.0166771635,0.0170611423,-0.0003839787,7.8219e-05,,,,-1.13779,,Right Foot,,,"[74.4, 9.2]",,Ground Pass,,23.36,,,,0.0,Midfield third - Center - To left - Short - Ground Pass,0.9756652592,0.9126618505,Krisztofer Horváth,40039.0,,,,,,,,1,Regular Play,Arijan Ademi,18879.0,Left Defensive Midfield,91,Ujpest,1033,"['84f55b1f-bf22-5b57-ade5-eacc17f0242c', '0836551f-9497-5c24-be48-616dbd97f605', '45b0b61b-8af5-59f6-911f-998f7d8f154e']",10,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:10.366,Pass,True
,,,,,,,,,,,,,,,,,,0.717,,,,,,,,,,,,,,c60e5bb2-16bf-58e9-90e6-1e28671a6125,1101,,"[59.4, 59.3]",4003552,34,0.0085707931,0.0105695613,-0.0019987682,0.0216067787,0.0139269661,0.0076798126,0.0096785808,,,,0.426627,,Right Foot,,,"[92.4, 74.3]",,Ground Pass,,36.25,,,,,,,0.848138392,Elton-Ofoi Acolatse,23735.0,,,,,,Free Kick,,1,From Free Kick,Alejandro Vallejo Mínguez,24323.0,Right Defensive Midfield,93,Diósgyőr,2212,['0627f783-500e-5c5b-8f08-6ee74b9041ba'],43,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:34:43.799,Pass,
,,,,,,,,,,,,,,,,,,1.189,,,,,,,,,,,,,,cc2c6c5f-1bc0-5705-80b3-71d327bec885,1105,,"[119.6, 67.7]",4003552,34,0.0090300413,0.0075377747,0.0014922665,0.012396236,0.0330833904,-0.0206871545,-0.022179421,,,,-1.601488,,Right Foot,True,,"[118.9, 44.9]",,Ground Pass,,22.81,,Incomplete,,40.0,Attacking third - Right - To left - Short - High Pass,0.7581720371,0.1555287838,,,,,,,,,0.007909442,1,From Free Kick,Elton-Ofoi Acolatse,23735.0,Right Wing,93,Diósgyőr,2212,"['ac837eb8-2099-560c-aac1-8ebb53155692', '7db0d06e-db5f-5833-95ed-ed3222b4db43', '74cfdf8a-0f6e-5c56-8fc8-12ac93eb0c68']",47,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:34:47.868,Pass,True
,,,,,,,,,,,,,,,,,,4.072,,,,,,,,,,,,,,548e140a-5035-595c-96c4-42e66517fe6a,1108,,"[16.1, 37.3]",4003552,34,0.0075297034,0.0117386086,-0.0042089052,0.0114536751,0.0100979051,0.00135577,0.0055646752,,,,-0.485884,,Drop Kick,,,"[65.9, 11.0]",,High Pass,,56.32,,,,52.0,Defensive third - Center - Forwards - Long - High Pass,0.9989472431,0.4021033645,Fran Brodić,130597.0,,,,,,,,1,Regular Play,Riccardo Piscitelli,38335.0,Goalkeeper,94,Ujpest,1033,"['58c36c24-8501-5dfc-babd-56c54e6dc236', 'fdae0e9b-57f3-56cf-aebb-7e04e127e52b']",59,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:34:59.225,Pass,
,,,,,,,,,,,,,,,,,,0.415,,,,,,,,,,,,,,87001e9b-a6f0-5835-a413-3fef0940f7e6,1112,,"[46.4, 65.5]",4003552,35,0.0100251781,0.0100979051,-7.2727e-05,0.0073895329,0.0117386086,-0.0043490757,-0.0042763487,,,,-0.073397,,Head,,,"[53.2, 65.0]",,High Pass,,6.82,,,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.9541780104,0.7338792086,Alejandro Vallejo Mínguez,24323.0,,,,,,Recovery,,1,Regular Play,Ákos Kecskés,28991.0,Right Center Back,95,Diósgyőr,2212,"['4ea15dd0-0446-535d-8c56-688ccaa5bee8', 'a91f03ce-6007-5bb6-af07-bd4a2b1ed35f']",4,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:35:04.825,Pass,True
,,,,,,,,,,,,,,,,,,2.414,,,,,,,,,,,,,,f7287b2c-8d13-5916-a44d-02d849fe47c3,1114,,"[53.2, 65.0]",4003552,35,0.01104559,0.0100251781,0.001020412,0.0131995417,0.0073895329,0.0058100088,0.0047895969,,,,-2.693299,,Head,,,"[32.2, 54.9]",,High Pass,,23.3,,,,42.0,Defensive third - Right - To left - Short - Ground Pass,0.605874858,0.8749248385,Ákos Kecskés,28991.0,,,,,,,,1,Regular Play,Alejandro Vallejo Mínguez,24323.0,Right Defensive Midfield,95,Diósgyőr,2212,['c2ba2607-ca59-5945-bc99-88f3c2695339'],5,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:35:05.639,Pass,
,,,,,,,,,,,,,,,,,,1.962,,,,,,,,,,,,,,2d59b4dc-a7cf-5c91-8cce-756e635634c7,1117,,"[32.2, 54.9]",4003552,35,0.0095129646,0.01104559,-0.0015326254,0.0095825922,0.0131995417,-0.0036169495,-0.0020843241,,,,0.09015,,Left Foot,,,"[49.9, 56.5]",,High Pass,,17.77,,Incomplete,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.8969484272,0.6148322225,Ágoston András Bényei,404187.0,,,,,,,,1,Regular Play,Ákos Kecskés,28991.0,Right Center Back,95,Diósgyőr,2212,"['a1d978cf-996e-5e66-ae43-08a3fc419f5f', 'cf7fa82f-195c-5a8d-b0b2-1fcbb9fad309', '3963c1ac-51b8-5667-842d-c4f5fe8369da']",8,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:35:08.173,Pass,
,,,,,,,,,,,,,,,,,,1.202,,,,,,,,,,,,,,a1d978cf-996e-5e66-ae43-08a3fc419f5f,1119,,"[70.2, 23.6]",4003552,35,0.0087859286,0.0131995417,-0.0044136131,0.0240514558,0.01104559,0.0130058657,0.0174194789,,,,-0.385376,,Head,,,"[80.8, 19.3]",,Low Pass,,11.44,,,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.5135786857,0.7325262427,Fran Brodić,130597.0,,,,,,Recovery,,1,Regular Play,Arijan Ademi,18879.0,Left Defensive Midfield,96,Ujpest,1033,"['2d59b4dc-a7cf-5c91-8cce-756e635634c7', 'de02e87a-edf9-5ffd-9743-6cbf1fe488a1']",10,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:10.135,Pass,
,,,,,,,,,,,,,,,,,,1.014,,,,,,,,,,,,,,e68ab00d-fa9e-5512-92e8-1c4fc70b2f72,1122,,"[80.4, 20.0]",4003552,35,0.0095571289,0.0089056538,0.000651475,0.018482171,0.022348268,-0.003866097,-0.004517572,,,,-2.416123,,Right Foot,,,"[69.8, 10.6]",,Ground Pass,,14.17,,,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.9907615269,0.9775421619,Krisztofer Horváth,40039.0,,,,,,,,1,Regular Play,Fran Brodić,130597.0,Center Forward,96,Ujpest,1033,"['dcb80bd6-5b23-56c8-9c09-e7932fb4ce5b', '213ef6a8-ed79-51fb-8861-6717a3f393f5']",12,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:12.884,Pass,
,,,,,,,,,,,,,,,,,,0.994,,,,,,,,,,,,,,a037f429-3c07-5143-a16c-50d51916fcb5,1125,,"[69.8, 10.6]",4003552,35,0.0094720051,0.0095571289,-8.51238e-05,0.0196179915,0.018482171,0.0011358205,0.0012209443,,,,2.034444,,Right Foot,,,"[65.2, 19.8]",,Ground Pass,,10.29,,,,32.0,Midfield third - Left - To right - Short - Ground Pass,0.9962786132,0.9878399968,Tom Lacoux,68861.0,,,,,,,,1,Regular Play,Krisztofer Horváth,40039.0,Left Wing,96,Ujpest,1033,"['9d1e4e49-ec93-5132-a45d-2dad1f5ad32b', 'f4b4f31f-4ec1-5723-bef7-14ec655903a5']",14,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:14.074,Pass,
,,,,,,,,,,,,,,,,,,2.639,,,,,,,,,,,,,,bf672747-99ea-5776-b60d-e512c0d7f635,1128,,"[65.9, 25.7]",4003552,35,0.0080065234,0.0092713414,-0.001264818,0.0128947375,0.0201469958,-0.0072522582,-0.0059874402,,,,0.94475,,Right Foot,,,"[94.1, 64.7]",,High Pass,,48.13,,,,34.0,Midfield third - Left - To right - Long - High Pass,0.9979249463,0.5827133656,Barnabás Bese,7390.0,,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Right Defensive Midfield,96,Ujpest,1033,"['242891ff-cbbf-53b3-ad5e-5e610aa758fc', 'd9cf440c-6181-5c7a-b7ae-2ad6bf960c80']",16,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:16.971,Pass,
,,,,,,,,,,,,,,,,,,1.569,,,,,,,,,,,,,,ce688fb1-9a0e-52d1-9eff-02065e10cb3c,1130,,"[94.1, 64.7]",4003552,35,0.0088064708,0.0080065234,0.0007999474,0.0284836907,0.0128947375,0.0155889532,0.0147890057,,,,-2.459276,,Head,,,"[87.7, 59.5]",,Low Pass,,8.25,,,,3.0,Attacking third - Right - Backwards - Short - Ground Pass,0.946224946,0.7474146485,Matija Ljujić,10837.0,,,,,,,,1,Regular Play,Barnabás Bese,7390.0,Right Back,96,Ujpest,1033,['8b3817d0-5124-5877-ac01-cec70294b702'],19,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:19.690,Pass,
,,,,,,,,,,,,,,,,,,1.095,,,,,,,,,,,,,,c2e5ad28-1a34-5c2d-8172-a192ecaac8ad,1133,,"[82.5, 62.6]",4003552,35,0.0099619087,0.0090629179,0.0008989908,0.0164875109,0.0253221821,-0.0088346712,-0.009733662,,,,2.904744,,Left Foot,,,"[70.9, 65.4]",,Ground Pass,,11.93,,,,23.0,Midfield third - Right - Backwards - Short - Ground Pass,0.9733723347,0.9799361229,João Aniceto Grandela Nunes,7977.0,,,,,,,,1,Regular Play,Matija Ljujić,10837.0,Center Attacking Midfield,96,Ujpest,1033,"['2b32a16a-245d-5d37-b9e7-c8e3316d7e99', 'd521e21a-a42f-571d-a3d1-df11c2fb0040']",23,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:23.074,Pass,
,,,,,,,,,,,,,,,,,,0.916,,,,,,,,,,,,,,3a600f34-1be2-522e-a3ee-ba1ef6806067,1137,,"[72.3, 66.4]",4003552,35,0.0091949273,0.0097093387,-0.0005144114,0.0109344032,0.0172067527,-0.0062723495,-0.0057579381,,,,0.94655,,Right Foot,,,"[80.8, 78.2]",,Ground Pass,,14.54,,Incomplete,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.9942355323,0.8893684149,,,,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,96,Ujpest,1033,"['b8fb2ef0-17e8-5518-97a3-93317f28fd7a', 'd68334d5-998e-5a90-8780-75c1256f910a', 'b9c87d81-670d-5528-a8ec-3aa447ae6f96']",25,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:25.193,Pass,True
,,,,,,,,,,,,,,,,,,0.438,,,,,,,,,,,,,,5585f82f-6638-5c37-9a16-156b958d98c8,1145,,"[47.5, 3.1]",4003552,35,0.0113938749,0.0152528826,-0.0038590077,0.0121990275,0.0094189048,0.0027801227,0.0066391304,,,,1.27934,,Right Foot,,,"[49.0, 8.1]",,Ground Pass,,5.22,,,,4.0,Midfield third - Left - Backwards - Short - Ground Pass,0.651737241,0.8437482715,Ágoston András Bényei,404187.0,,,,,,Recovery,,1,Regular Play,Anderson Esiti,23648.0,Left Defensive Midfield,97,Diósgyőr,2212,"['8477ca93-6469-5f74-9e2a-9a54290e6be7', '4397eed1-f035-535c-92f3-d6559b9a0fd3']",29,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:35:29.396,Pass,True
,,,,,,,,,,,,,,,,,,1.141,,,,,,,,,,,,,,ac4ae958-a781-5445-98ce-725532fb2438,1148,,"[51.3, 7.1]",4003552,35,0.0106456587,0.0100024585,0.0006432002,0.01281041,0.0140504371,-0.0012400271,-0.0018832274,,,,0.34195,,Right Foot,,,"[57.2, 9.2]",,Ground Pass,,6.26,,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9987528578,0.9216932058,Ivan Šaponjić,34532.0,,,,,,,,1,Regular Play,Ágoston András Bényei,404187.0,Center Attacking Midfield,97,Diósgyőr,2212,"['701f6d99-0e28-5b52-a521-0adb84879122', '3a832ad2-4f04-5e36-bd8f-88b6f8eb8129']",31,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:35:31.247,Pass,
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,ffc561fd-d73c-5019-bce7-d93d873d923b,1156,,"[52.2, 35.5]",4003552,35,0.0104344413,0.0095901666,0.0008442746,0.0142915696,0.0171283726,-0.002836803,-0.0036810776,,,,1.794408,,Left Foot,,,"[44.9, 67.6]",,Ground Pass,,32.92,,,,29.0,Midfield third - Left - To right - Long - Ground Pass,0.5739672389,0.987996161,Bence Szakos,452187.0,,,,,,,,1,Regular Play,Gábor Jurek,405025.0,Left Wing,97,Diósgyőr,2212,"['d3462127-599a-54b1-ace2-1f6b3c0edb72', 'dcca32b8-c3f5-53f8-b482-ca288781b8c0']",38,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:35:38.291,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,d3cfeca3-bcb3-5eca-9ff5-48fcdb1459a0,1159,,"[44.7, 67.4]",4003552,35,0.0094256615,0.0104344413,-0.0010087797,0.0141049698,0.0145592587,-0.0004542889,0.0005544908,,,,0.338492,,Right Foot,,,"[64.3, 74.3]",,Ground Pass,,20.78,,,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.8435063658,0.9338570237,Elton-Ofoi Acolatse,23735.0,,,,,,,,1,Regular Play,Bence Szakos,452187.0,Right Back,97,Diósgyőr,2212,"['58a4242b-c6ff-5552-9997-5a7dbf54db03', '1e8cb74c-4389-5999-abc7-fb078fedc164']",41,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:35:41.336,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,c7d9c49f-c75f-5de8-b322-fca728134a63,1163,,"[61.3, 73.6]",4003552,35,0.0106065013,0.0102393823,0.000367119,0.0166829824,0.0133320829,0.0033508996,0.0029837806,,,,-1.443964,,Right Foot,,,"[63.2, 58.7]",,Ground Pass,,15.02,,,,36.0,Midfield third - Right - Backwards - Short - Ground Pass,0.606344459,0.9063203931,Bence Szakos,452187.0,,,,,,,,1,Regular Play,Elton-Ofoi Acolatse,23735.0,Right Wing,97,Diósgyőr,2212,"['686a8da1-037e-5da0-bdf5-733d9639d092', '2c4de80c-b789-57a2-96d7-a9f261e8f351', 'b9e17ab5-6acd-5e5b-8dd8-c89fb868114a']",43,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:35:43.286,Pass,True
,,,,,,,,,,,,,,,,,,1.096,,,,,,,,,,,,,,aaf18d68-f454-5125-b610-990ee9e181f1,1167,,"[63.8, 58.2]",4003552,35,0.009234732,0.0094924318,-0.0002576998,0.0228694733,0.0184263531,0.0044431202,0.00470082,,,,-0.516695,,Right Foot,,,"[72.6, 53.2]",,Ground Pass,,10.12,,,,51.0,Midfield third - Right - To left - Short - Ground Pass,0.8775234538,0.9040123224,Gábor Jurek,405025.0,,,,,,,,1,Regular Play,Bence Szakos,452187.0,Right Back,97,Diósgyőr,2212,"['fc02a113-9519-5b71-89ba-add2a70eedc6', '35302ff7-d94a-570c-a2a3-901caa2879e7']",44,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:35:44.533,Pass,
,,,,,,,,,,,,,,,,,,1.563,,,,,,,,,,,,,,e726319c-a1a2-524c-81ae-0876356240d5,1170,,"[90.8, 63.6]",4003552,35,0.0082766609,0.0095358118,-0.0012591509,0.0290100519,0.0291676763,-0.0001576245,0.0011015264,,,,0.519146,,Left Foot,,,"[111.1, 75.2]",,Ground Pass,,23.38,,,,43.0,Attacking third - Right - Forwards - Short - Ground Pass,0.9885069656,0.9261889458,Elton-Ofoi Acolatse,23735.0,,,,,,,,1,Regular Play,Gábor Jurek,405025.0,Left Wing,97,Diósgyőr,2212,"['b68de422-dadc-5f3e-a345-72c887bee1b0', '7fbc7c14-5216-537f-91ea-ee02e6917f19']",49,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:35:49.828,Pass,
,,,,,,,,,,,,,,,,,,0.1,,,,,,,,,,,,,,87ebc477-3c5c-5ffa-b03d-6138fc8b8a8e,1173,,"[109.0, 73.8]",4003552,35,0.0082219327,0.0089629227,-0.00074099,0.0169192124,0.0322827213,-0.0153635088,-0.0146225188,,,,-1.510868,,Right Foot,,,"[109.3, 68.8]",,High Pass,,5.01,,Incomplete,,31.0,Attacking third - Right - To left - Short - Ground Pass,0.9990202818,0.2914991081,,,,,,,,,,1,Regular Play,Elton-Ofoi Acolatse,23735.0,Right Wing,97,Diósgyőr,2212,"['4cd4fe33-2f74-52a7-8680-9b78e256d5c3', 'ca39b644-fc83-5abf-9e0e-dedbac371dfd']",52,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:35:52.751,Pass,
,,,,,,,,,,,,,,,,,,2.686,,,,,,,,,,,,,,801fcbf4-a793-5189-a5a9-f39c731c49e7,1175,,"[14.8, 23.1]",4003552,35,0.0400301218,0.0169192124,0.0231109094,0.0089382296,0.0082219327,0.000716297,-0.0223946124,,,True,0.445131,,,,,"[25.7, 28.3]",,Low Pass,,12.08,,Incomplete,,50.0,Defensive third - Left - Forwards - Short - Ground Pass,0.5298308398,0.6457887888,Arijan Ademi,18879.0,,,,,,Recovery,,1,Regular Play,Tom Lacoux,68861.0,Right Defensive Midfield,98,Ujpest,1033,"['08949e47-ed2f-51a8-b27b-61f72d3fbeaf', 'a7686db4-a807-53fc-b05f-64d76b53e9fc', 'b6a8f450-cad7-50d7-aad6-249fe3d2c4cc']",55,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:35:55.383,Pass,True
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,a7686db4-a807-53fc-b05f-64d76b53e9fc,1179,,"[94.4, 51.8]",4003552,35,0.0092157507,0.0082219327,0.000993818,0.0271018408,0.0169192124,0.0101826284,0.0091888104,,,,-2.129396,,Left Foot,,,"[81.4, 31.0]",,Ground Pass,,24.53,,,,56.0,Attacking third - Center - To left - Short - Ground Pass,0.960023017,0.87835747,Anderson Esiti,23648.0,,,,,,Recovery,,1,Regular Play,Alejandro Vallejo Mínguez,24323.0,Right Defensive Midfield,99,Diósgyőr,2212,"['801fcbf4-a793-5189-a5a9-f39c731c49e7', '84f2b154-734f-515c-a937-ad8ded1132b8', '9843896a-7d74-55bf-8669-0117a8c2df4b']",58,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:35:58.069,Pass,True
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,dd89bc59-a75c-51bc-9a6d-e9da784286f4,1182,,"[82.8, 30.7]",4003552,36,0.0090857632,0.0091035021,-1.77389e-05,0.0220796634,0.0285836291,-0.0065039657,-0.0064862268,,,,2.400284,,Left Foot,,,"[68.6, 43.7]",,Ground Pass,,19.25,,,,2.0,Attacking third - Center - To right - Short - Ground Pass,0.5232699552,0.9806901813,Ákos Kecskés,28991.0,,,,,,,,1,Regular Play,Anderson Esiti,23648.0,Left Defensive Midfield,99,Diósgyőr,2212,"['23d9cb04-8a35-57c8-a974-9c7d57e2b4b9', 'a21699b4-7fa7-5229-be6e-cb057b0282f8']",2,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:36:02.509,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,ad412412-ed81-5ccd-8c68-6a488cf09ae7,1185,,"[67.9, 38.3]",4003552,36,0.0092319045,0.0099951336,-0.0007632291,0.0201373342,0.0225444175,-0.0024070833,-0.0016438542,,,,-1.655103,,Left Foot,,,"[66.7, 24.1]",,Ground Pass,,14.25,,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.9457097747,0.9812597632,Siniša Saničanin,28003.0,,,,,,,,1,Regular Play,Ákos Kecskés,28991.0,Right Center Back,99,Diósgyőr,2212,"['1fb69469-c9f6-5aa6-a199-856ab2d7707e', '0de2c128-aaef-5644-b99f-7a330a6390bc']",4,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:36:04.524,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,60a8ecdc-a267-51a5-98db-26a02a7cc990,1188,,"[66.5, 24.4]",4003552,36,0.009539267,0.0092319045,0.0003073625,0.0208090115,0.0200455915,0.00076342,0.0004560575,,,,1.953973,,Left Foot,,,"[61.3, 37.3]",,Ground Pass,,13.91,,,,22.0,Midfield third - Center - To right - Short - Ground Pass,0.8831716318,0.9904283285,Ákos Kecskés,28991.0,,,,,,,,1,Regular Play,Siniša Saničanin,28003.0,Left Center Back,99,Diósgyőr,2212,"['4cd9c15a-f8c8-5bf5-b55e-084c95186aeb', 'a3962461-5956-5afb-bc5e-9bec925fc6b5']",7,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:36:07.311,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,dfc709b7-0fb6-56a1-a904-0a5202dfd66e,1191,,"[58.4, 36.4]",4003552,36,0.0094881551,0.0093871523,0.0001010029,0.0186900701,0.0190659035,-0.0003758334,-0.0004768362,,,,-1.522756,,Right Foot,,,"[58.9, 26.0]",,Ground Pass,,10.41,,,,11.0,Midfield third - Center - To left - Short - Ground Pass,0.9812115352,0.9860235453,Siniša Saničanin,28003.0,,,,,,,,1,Regular Play,Ákos Kecskés,28991.0,Right Center Back,99,Diósgyőr,2212,"['1ab62701-5796-5b67-8d56-daa45f002739', '358227a5-0d6d-55fa-b238-dc1583509b79']",10,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:36:10.254,Pass,
,,,,,,,,,,,,,,,,,,0.52,,,,,,,,,,,,,,e643480c-67d0-5be4-a340-657461567ea3,1194,,"[58.2, 26.0]",4003552,36,0.0103875641,0.0094902394,0.0008973246,0.0168684237,0.0189470258,-0.0020786021,-0.0029759267,,,,2.215945,,Right Foot,,,"[50.9, 35.7]",,Ground Pass,,12.14,,,,22.0,Midfield third - Center - To right - Short - Ground Pass,0.9598590637,0.9748361111,Ákos Kecskés,28991.0,,,,,,,,1,Regular Play,Siniša Saničanin,28003.0,Left Center Back,99,Diósgyőr,2212,"['03caa6f8-4c50-596e-ab31-7f72dae7c88b', '523bf35f-59fe-53f1-b47f-43f7421105d0']",11,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:36:11.494,Pass,
,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,c2294e6f-91b8-5e09-9597-5a277622ce94,1197,,"[38.6, 41.6]",4003552,36,0.0096811233,0.0112972893,-0.001616166,0.014744157,0.0142438682,0.0005002888,0.0021164548,,,,1.253218,,Right Foot,,,"[45.7, 63.2]",,Ground Pass,,22.74,,,,1.0,Midfield third - Center - To right - Short - Ground Pass,0.495228138,0.984898746,Alejandro Vallejo Mínguez,24323.0,,,,,,,,1,Regular Play,Ákos Kecskés,28991.0,Right Center Back,99,Diósgyőr,2212,"['82d880ef-9307-5982-8b40-70be6179620d', 'ca6579e0-a603-56f7-a0f0-31bdd9a044d7']",14,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:36:14.357,Pass,
,,,,,,,,,,,,,,,,,,0.88,,,,,,,,,,,,,,f5c0922a-c25d-5c25-b00b-3dac43cb02f3,1200,,"[45.1, 65.0]",4003552,36,0.0098498287,0.009902616,-5.27874e-05,0.0123667615,0.0146701802,-0.0023034187,-0.0022506313,,,,0.663203,,Right Foot,,,"[57.9, 75.0]",,Ground Pass,,16.24,,,,12.0,Midfield third - Right - Forwards - Short - Ground Pass,0.7966507458,0.9572941661,Bence Szakos,452187.0,,,,,,,,1,Regular Play,Alejandro Vallejo Mínguez,24323.0,Right Defensive Midfield,99,Diósgyőr,2212,"['a930f7e2-f85a-5f59-862e-5383dc547831', '23ec4662-47c7-520e-9640-0b923d1295d3']",18,,,,,,,,,,,,,,,,,,,,,,Diósgyőr,2212,00:36:18.668,Pass,
