,50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_backheel,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
274,,,,,,,,,,,,,,,,,,0.738367999999784,,,,,,,,,,,,,,441c7305-a7dd-48be-87e6-f44d8603f09f,838,,,"[67.0, 11.7]",4003664,26,0.0097100353,0.0093550859,0.0003549494,0.019180892,0.0172187146,0.0019621775,0.0016072281,,,,1.761981,,,Right Foot,,"[65.2, 21.0]",,Ground Pass,,9.47,,,32.0,Midfield third - Left - To right - Short - Ground Pass,0.9966240292,0.9021548033,Bálint Lajos Katona,404992.0,,,,,Recovery,,1,Regular Play,Balázs Manner,345335.0,Left Center Midfield,67,Nyíregyháza Spartacus,2215,['de8133f1-87ec-5b35-aca9-9509258b1121'],1,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:26:01.678,Pass,
275,,,,,,,,,,,,,,,,,,0.7144629999999889,,,,,,,,,,,,,,76606a74-34b3-4b53-b949-fdc10b12c4ef,841,,,"[62.3, 25.5]",4003664,26,0.0101121245,0.0093300501,0.0007820744,0.0172541514,0.0184407234,-0.001186572,-0.0019686464,,,,2.65231,,,Right Foot,,"[54.6, 29.6]",,Ground Pass,,8.72,,,22.0,Midfield third - Center - To right - Short - Ground Pass,0.578655342,0.982570827,Milán Kovács,438572.0,,,,,,,1,Regular Play,Bálint Lajos Katona,404992.0,Center Attacking Midfield,67,Nyíregyháza Spartacus,2215,"['82f8703a-108c-5b6b-8c53-61f155b676f8', '7ba88bac-7d0b-5362-a979-c9faa632020b']",3,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:26:03.449,Pass,
276,,,,,,,,,,,,,,,,,,0.8091659999999683,,,,,,,,,,,,,,50651ac2-e675-49b7-a0ff-1116041ed5a1,844,,,"[54.4, 35.3]",4003664,26,0.0097415401,0.0094083091,0.0003332309,0.0226197261,0.0178847183,0.0047350079,0.0044017769,,,,-0.421593,,,Right Foot,,"[70.9, 27.9]",,Ground Pass,,18.08,,,53.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9670323269,0.9357094169,Bálint Lajos Katona,404992.0,,,,,,,1,Regular Play,Milán Kovács,438572.0,Center Defensive Midfield,67,Nyíregyháza Spartacus,2215,"['fa658fb3-786e-5d19-aa09-96568dd6b060', 'f4ba4757-cd3d-5efe-871a-ba7df607c06b']",7,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:26:07.629,Pass,
277,,,,,,,,,,,,,,,,,,1.1578859999999405,,,,,,,,,,,,,,51a465b3-12d2-4d35-8b70-d267f0819dc5,846,,,"[70.9, 27.9]",4003664,26,0.0094753467,0.0097415401,-0.0002661934,0.0188245941,0.0226197261,-0.003795132,-0.0035289386,,,,-3.036293,,,Right Foot,,"[58.6, 26.6]",,Ground Pass,,12.37,,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.6931682259,0.9856512547,Milán Kovács,438572.0,,,,,,,1,Regular Play,Bálint Lajos Katona,404992.0,Center Attacking Midfield,67,Nyíregyháza Spartacus,2215,['724e93a8-124a-57f1-b941-95c516d3420f'],8,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:26:08.438,Pass,
278,,,,,,,,,,,,,,,,,,1.6819760000000241,,,,,,,,,,,,,,5474b5be-e023-4f7d-86b5-f82eccb88017,849,,,"[64.8, 24.2]",4003664,26,0.0091448361,0.0090327216,0.0001121145,0.0177284665,0.019491652,-0.0017631855,-0.0018753,,,,2.05136,,,Left Foot,,"[53.8, 45.3]",,Ground Pass,,23.8,,,46.0,Midfield third - Left - To right - Short - Ground Pass,0.6620237261,0.9940551519,Attila Temesvári,405771.0,,,,,,,1,Regular Play,Milán Kovács,438572.0,Center Defensive Midfield,67,Nyíregyháza Spartacus,2215,"['f0bb6384-23bf-57da-8040-51e19a1eabeb', '29f41a1a-0b5a-5783-86a6-7ff6c9475f70']",14,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:26:14.452,Pass,
279,,,,,,,,,,,,,,,,,,1.3759760000000243,,,,,,,,,,,,,,6dbc6865-4e22-434d-bf41-20118a962cb4,852,,,"[52.5, 42.9]",4003664,26,0.0100955274,0.009959708,0.0001358194,0.0163561702,0.0168605335,-0.0005043633,-0.0006401828,,,,-1.508675,,,Right Foot,,"[53.8, 22.0]",,Ground Pass,,20.94,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.5060288505,0.9936362505,Levente Katona,404971.0,,,,,,,1,Regular Play,Attila Temesvári,405771.0,Right Center Back,67,Nyíregyháza Spartacus,2215,"['5cc5c030-b372-5819-a908-60d9e7c1d283', 'c3701bfc-d22f-5de1-a9e9-9454d0cad76c']",18,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:26:18.347,Pass,
280,,,,,,,,,,,,,,,,,,1.6480480000001845,,,,,,,,,,,,,,0f1596d9-8254-4298-822c-303da9a944a0,855,,,"[64.9, 17.6]",4003664,26,0.0075431564,0.0096573429,-0.0021141865,0.0149117839,0.0182817802,-0.0033699963,-0.0012558098,,,,0.44455,,,Left Foot,,"[94.5, 31.7]",,High Pass,,32.79,Incomplete,,13.0,Midfield third - Left - Forwards - Short - High Pass,0.9975951039,0.2727740109,,,,,,,,,1,Regular Play,Levente Katona,404971.0,Left Center Back,67,Nyíregyháza Spartacus,2215,"['e37ece8d-85d3-56c4-87a4-094d858c9007', '8d27d6c8-a3b2-48f0-ab9c-fbf41ae6e651']",22,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:26:22.490,Pass,
281,,,,,,,,,,,,,,,,,,2.885405999999959,,,,,,,,,,,,,,8d27d6c8-a3b2-48f0-ab9c-fbf41ae6e651,856,,,"[25.6, 48.4]",4003664,26,0.0109177278,0.0182817802,-0.0073640523,0.0092053376,0.0096573429,-0.0004520053,0.006912047,,True,,1.221771,,,Head,,"[37.1, 80.0]",,High Pass,,33.63,Out,,44.0,Defensive third - Center - To right - Short - Ground Pass,0.9922399409,0.6915130019,,,,,,,Recovery,,1,Regular Play,Patrizio Stronati,27815.0,Left Center Back,67,Nyíregyháza Spartacus,2215,['0f1596d9-8254-4298-822c-303da9a944a0'],24,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:24.138,Pass,
282,,,,,,,,,,,,,,,,,,0.9934869999999646,,,,,,,,,,,,,,7862640d-ae48-4612-b2bc-d3b06598c5e4,857,,,"[72.9, 0.1]",4003664,26,0.0093111694,0.0092053376,0.0001058318,0.0159288812,0.0109177278,0.0050111534,0.0049053216,,,,2.469114,,,,,"[67.5, 4.4]",,Low Pass,,6.9,,,,,,0.995873034,Levente Katona,404971.0,,,,,Throw-in,,1,From Throw In,Barna Benczenleitner,411566.0,Left Back,68,Nyíregyháza Spartacus,2215,['c51b6ede-c8b3-53fa-bc84-d4436c4fe004'],43,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:26:43.860,Pass,
283,,,,,,,,,,,,,,,,,,2.124382999999914,,,,,,,,,,,,,,4b2127d2-2031-47c7-aa46-6c2bda00872b,859,,,"[67.5, 4.4]",4003664,26,0.0070246188,0.0093111694,-0.0022865506,0.01505318,0.0159288812,-0.0008757012,0.0014108494,,,,0.613915,,,Left Foot,,"[99.0, 26.6]",,High Pass,,38.54,Incomplete,,13.0,Midfield third - Left - Forwards - Short - High Pass,0.9921588337,0.2377443016,,,,,,,,,1,From Throw In,Levente Katona,404971.0,Left Center Back,68,Nyíregyháza Spartacus,2215,['70aa655e-cbef-44e8-ac7a-0ba4983dbf34'],44,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:26:44.853,Pass,
284,,,,,,,,,,,,,,,,,,1.5691440000000876,,,,,,,,,,,,,,70aa655e-cbef-44e8-ac7a-0ba4983dbf34,860,,,"[21.1, 53.5]",4003664,26,0.0153337745,0.0159288812,-0.0005951067,0.0076509193,0.0093111694,-0.0016602501,-0.0010651434,,,True,-0.722419,,,Head,,"[27.0, 48.3]",,High Pass,,7.86,,,58.0,Defensive third - Right - Forwards - Short - Ground Pass,0.4993722264,0.7900944352,Damian Rasak,12829.0,,,,,Recovery,,1,Regular Play,Patrizio Stronati,27815.0,Left Center Back,69,Ujpest,1033,"['19c75ec1-5ab2-5212-993b-19f9ab48d561', '4b2127d2-2031-47c7-aa46-6c2bda00872b', '6074012d-8ba5-525b-95d2-37268a4b6c87']",46,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:46.978,Pass,True
285,,,,,,,,,,,,,,,,,,1.9499599999999628,,,,,,,,,,,,,,efca544a-9884-4a92-b425-41a34abfa36a,863,,,"[27.0, 48.3]",4003664,26,0.014147684,0.0153337745,-0.0011860905,0.0101059154,0.0076509193,0.0024549961,0.0036410866,,,,-0.228724,,,Head,,"[44.4, 44.2]",,High Pass,,17.91,Incomplete,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9297076551,0.50623703,Giorgi Beridze,28763.0,,,,,,,1,Regular Play,Damian Rasak,12829.0,Left Defensive Midfield,69,Ujpest,1033,"['f02634de-3dfb-49d2-8fb8-7fe19c92f4d5', 'e5ce32c8-7a66-516e-9911-f972922536ca']",48,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:26:48.547,Pass,
286,,,,,,,,,,,,True,,,,,,1.4132579999999144,,,,,,,,,,,,,,f02634de-3dfb-49d2-8fb8-7fe19c92f4d5,865,,,"[75.7, 35.9]",4003664,26,0.0091434838,0.0076509193,0.0014925646,0.0246432871,0.0153337745,0.0093095126,0.007816948,,,,-1.596432,,,Head,,"[75.5, 28.1]",,Low Pass,,7.8,,,56.0,Attacking third - Center - To left - Short - Ground Pass,0.5957513562,0.8364434838,Bálint Lajos Katona,404992.0,,,,,Interception,,1,Regular Play,Meldin Drešković,136224.0,Right Back,70,Nyíregyháza Spartacus,2215,"['efca544a-9884-4a92-b425-41a34abfa36a', '416f1516-0a9b-57e4-a1bf-9a45469be7b9']",50,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:26:50.497,Pass,
287,,,,,,,,,,,,,,,,,,2.303621999999974,,,,,,,,,,,,,,2f85341e-2598-4557-85f4-7d9472303e1b,868,,,"[73.8, 52.1]",4003664,26,0.00939875,0.0092562735,0.0001424765,0.0178847183,0.0238398165,-0.0059550982,-0.0060975747,,,,-2.402483,,,Right Foot,,"[54.6, 34.6]",,Ground Pass,,25.98,,,18.0,Midfield third - Right - To left - Short - Ground Pass,0.8232839765,0.987778604,Attila Temesvári,405771.0,,,,,,,1,Regular Play,Bálint Lajos Katona,404992.0,Center Attacking Midfield,70,Nyíregyháza Spartacus,2215,"['74065f49-c064-5eed-ab92-3c1a8dcf1587', '724221ad-d985-5da9-9f08-9d8511a9524d']",56,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:26:56.793,Pass,
288,,,,,,,,,,,,,,,,,,1.1665039999999571,,,,,,,,,,,,,,a7dfb12e-a2df-48f4-bfeb-24925a29ff0d,871,,,"[54.9, 38.2]",4003664,27,0.0093885493,0.0105046127,-0.0011160634,0.0196966585,0.018167926,0.0015287325,0.0026447959,,,,0.999186,,,Right Foot,,"[66.8, 56.7]",,Ground Pass,,22.0,,,1.0,Midfield third - Center - To right - Short - Ground Pass,0.3892945836,0.9837625027,Meldin Drešković,136224.0,,,,,,,1,Regular Play,Attila Temesvári,405771.0,Right Center Back,70,Nyíregyháza Spartacus,2215,"['d30970a0-369a-5ee2-9218-20ce066404cf', '49324d70-66ea-58a7-ba55-67ae6cc05855']",0,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:27:00.163,Pass,
289,,,,,,,,,,,,,,,,,,1.9309480000000914,,,,,,,,,,,,,,ed5ccc8f-d2dc-46ca-abe5-3884979af3f5,874,,,"[66.1, 59.2]",4003664,27,0.0089280214,0.0095171845,-0.000589163,0.0197402369,0.0197209343,1.93026e-05,0.0006084656,,,,-1.63375,,,Right Foot,,"[63.9, 24.3]",,Ground Pass,,34.97,,,18.0,Midfield third - Right - To left - Short - Ground Pass,0.7653266268,0.987290442,Attila Temesvári,405771.0,,,,,,,1,Regular Play,Meldin Drešković,136224.0,Right Back,70,Nyíregyháza Spartacus,2215,"['45a36480-e901-535e-8a47-16114019838a', 'e2767d32-6b64-58d3-8c6a-c1a5abe2a946']",3,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:27:03.714,Pass,
290,,,,,,,,,,,,,,,,,,1.4162180000001099,,,,,,,,,,,,,,673cd2a1-8014-4383-90fa-7cb4963bd387,877,,,"[61.9, 25.4]",4003664,27,0.0092452476,0.0093300501,-8.48025e-05,0.0166246817,0.0183660276,-0.001741346,-0.0016565435,,,,-1.503103,,,Left Foot,,"[63.1, 7.7]",,Ground Pass,,17.74,,,27.0,Midfield third - Left - To left - Short - Ground Pass,0.5502040257,0.9795935154,Barna Benczenleitner,411566.0,,,,,,,1,Regular Play,Attila Temesvári,405771.0,Right Center Back,70,Nyíregyháza Spartacus,2215,"['930ac1c2-01ed-59c4-8bec-3a7ad879a876', 'e091ab2d-4bad-5cc7-abf3-16ab7ea5da0b']",7,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:27:07.044,Pass,
291,,,,,,,,,,,,,,,,,,0.9714269999999089,,,,,,,,,,,,,,9ff10db0-28ee-4b49-8732-91699d75c6b1,880,,,"[64.8, 3.9]",4003664,27,0.0082066497,0.0094730509,-0.0012664013,0.014624442,0.016423678,-0.0017992361,-0.0005328348,,,,0.533708,,,Left Foot,,"[67.0, 5.2]",,Ground Pass,,2.56,Unknown,,57.0,Midfield third - Left - Forwards - Short - Ground Pass,0.6566901703,,,,,,,,,,1,Regular Play,Barna Benczenleitner,411566.0,Left Back,70,Nyíregyháza Spartacus,2215,"['e896c6cf-da06-43e8-b3e5-9a3ece3bd4c9', '52fb5843-6ca5-59ff-b664-7fcf321caf6f']",8,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:27:08.958,Pass,
292,,,,,,,,,,,,,,,,,,1.873091000000015,,,,,,,,,,,,,,7340f731-5b15-4cde-bc5e-0aefb5185e1e,883,,,"[70.0, 7.5]",4003664,27,0.0121177882,0.0082066497,0.0039111385,0.011520355,0.014624442,-0.003104087,-0.0070152255,,,,0.662985,,,Left Foot,,"[105.6, 35.3]",,High Pass,,45.17,Incomplete,,,,,0.2464561462,,,,,,,Free Kick,0.15091665,1,From Free Kick,Dominik Nagy,8703.0,Right Center Midfield,71,Nyíregyháza Spartacus,2215,['ba23d68d-66ca-4def-bf00-a7c106e77d5b'],51,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:27:51.889,Pass,
293,,,,,,,,,,,,,,,,,,3.104868999999948,,,,,,,,,,,,,,b19977dd-ad8f-4811-9c23-6199f76306c6,887,,,"[26.4, 41.5]",4003664,27,0.0160933584,0.0117938714,0.004299487,0.0101672579,0.0125030689,-0.002335811,-0.006635298,,,,0.435928,,,Right Foot,,"[66.3, 60.1]",,High Pass,,44.05,Incomplete,,14.0,Defensive third - Center - Forwards - Long - High Pass,0.4652694397,0.4200555682,,,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Right Defensive Midfield,72,Ujpest,1033,"['c54c9eb9-1ab8-5ee7-8b2e-c3da399ad684', '3aae9b11-563b-4421-a6b7-1ef038863f98']",55,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:27:55.570,Pass,
294,,,,,,,,,,,,,,,,,,4.176923999999882,,,,,,,,,,,,,,3aae9b11-563b-4421-a6b7-1ef038863f98,888,,,"[53.8, 20.0]",4003664,27,0.0157446004,0.0125030689,0.0032415316,0.0085640615,0.0117938714,-0.0032298099,-0.0064713415,,,,2.653131,,,Left Foot,,"[15.6, 40.3]",,Low Pass,,43.26,,,38.0,Midfield third - Left - Backwards - Long - Ground Pass,0.9996505774,0.989795506,Dániel Kovács,300705.0,,,,,Recovery,,1,Regular Play,Dominik Nagy,8703.0,Right Center Midfield,73,Nyíregyháza Spartacus,2215,"['b19977dd-ad8f-4811-9c23-6199f76306c6', 'ba9910ea-c2a3-5c7c-8943-4f58bf4c858f']",58,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:27:58.675,Pass,
295,,,,,,,,,,,,,,,,,,3.8734640000001526,,,,,,,,,,,,,,1c3b8050-c8d5-4b17-8cef-1ce8ea468947,891,,,"[15.6, 40.3]",4003664,28,0.0092384452,0.0157446004,-0.0065061552,0.0114165843,0.0085640615,0.0028525228,0.009358678,,,,-0.001934,,,Right Foot,,"[67.3, 40.2]",,High Pass,,51.7,,,14.0,Defensive third - Center - Forwards - Long - High Pass,0.76204257,0.157427609,Marko Kvasina,8042.0,,,,,,,1,Regular Play,Dániel Kovács,300705.0,Goalkeeper,73,Nyíregyháza Spartacus,2215,"['5c0f3257-3011-406d-92d1-83f54f5b12a9', '42969ce6-0c4a-5778-b1d5-a17f834ceb30']",2,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:28:02.851,Pass,True
296,,,,,,,,,,,,,,,,,,1.2625019999998621,,,,,,,,,,,,,,772c8250-a781-4a15-9a26-d9c3192d5292,893,,,"[67.3, 40.2]",4003664,28,0.0069445511,0.0092384452,-0.0022938941,0.0097002778,0.0114165843,-0.0017163064,0.0005775876,,,,-0.868947,,,Head,,"[76.6, 29.2]",,High Pass,,14.4,Incomplete,,56.0,Attacking third - Center - To left - Short - Ground Pass,0.4083525968,0.2775557637,,,,,,,,,1,Regular Play,Marko Kvasina,8042.0,Right Center Forward,73,Nyíregyháza Spartacus,2215,['628b98eb-d8ee-4253-95eb-e2571f7f67ce'],6,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:28:06.725,Pass,
297,,,,,,,,,,,,,,,,,,1.5882280000001192,,,,,,,,,,,,,,628b98eb-d8ee-4253-95eb-e2571f7f67ce,894,,,"[43.5, 50.9]",4003664,28,,0.0114165843,,,0.0092384452,,,,,,0.302211,,,Head,,"[56.2, 54.9]",,High Pass,,13.27,Unknown,,37.0,Midfield third - Center - Forwards - Short - Ground Pass,0.9875757258,,,,,,,,Recovery,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Center Back,73,Nyíregyháza Spartacus,2215,"['772c8250-a781-4a15-9a26-d9c3192d5292', 'd999024a-6560-4175-a267-c371f43cb212']",7,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:28:07.987,Pass,
298,,,,,,,,,,,,,,,,,,1.840246000000043,,,,,,,,,,,,,,88edb574-6d8d-41d8-8d35-265ccb552e16,897,,,"[65.0, 54.9]",4003664,28,0.0105180629,0.0102182329,0.00029983,0.014864305,0.0141537115,0.0007105935,0.0004107635,,,,-3.022956,,,Right Foot,,"[42.6, 52.2]",,Ground Pass,,22.56,,,,,,0.9978145361,João Aniceto Grandela Nunes,7977.0,,,,,Free Kick,,1,From Free Kick,Tom Lacoux,68861.0,Right Defensive Midfield,74,Ujpest,1033,['78908c5e-039f-5339-86af-0b69651856ed'],35,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:28:35.914,Pass,
299,,,,,,,,,,,,,,,,,,1.4171399999998975,,,,,,,,,,,,,,a1d12936-9feb-4264-b191-e41ef7b4bc13,900,,,"[43.7, 53.3]",4003664,28,0.0100683486,0.0106180161,-0.0005496675,0.0158391465,0.0150706321,0.0007685144,0.0013181819,,,,-1.56321,,,Right Foot,,"[43.9, 25.6]",,Ground Pass,,27.68,,,26.0,Midfield third - Center - To left - Short - Ground Pass,0.9894022703,0.9958535433,Patrizio Stronati,27815.0,,,,,,,1,From Free Kick,João Aniceto Grandela Nunes,7977.0,Right Center Back,74,Ujpest,1033,"['e7fd82d7-283e-514c-bc18-0c8886d665c5', '97c79a71-99d7-5788-aae6-a38d3f9dbfe4']",38,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:28:38.524,Pass,
300,,,,,,,,,,,,,,,,,,1.0282919999998994,,,,,,,,,,,,,,eb73ef2e-2404-4d50-a1af-6562ab04060a,903,,,"[42.7, 24.6]",4003664,28,0.0103274658,0.0099319024,0.0003955634,0.0116962884,0.0147604588,-0.0030641705,-0.0034597339,,,,-1.621532,,,Left Foot,,"[41.8, 7.3]",,Ground Pass,,17.35,,,30.0,Midfield third - Center - To left - Short - Ground Pass,0.6321859884,0.9811969399,Attila Fiola,11268.0,,,,,,,1,From Free Kick,Patrizio Stronati,27815.0,Left Center Back,74,Ujpest,1033,"['0f57499c-b594-5dea-9ee5-0f44a0bc4007', 'b715d81a-8477-5a9a-ba44-ea062c4be63e']",40,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:28:40.816,Pass,
301,,,,,,,,,,,,,,,,,,1.9091419999999923,,,,,,,,,,,,,,3d8cddf2-f22e-4ce9-84ec-77bb93e3bb5b,906,,,"[45.4, 10.3]",4003664,28,0.0096063167,0.0107500907,-0.001143774,0.0172147769,0.0138705987,0.0033441782,0.0044879522,,,,-0.144096,,,Right Foot,,"[64.5, 7.5]",,Ground Pass,,19.29,,,19.0,Midfield third - Left - Forwards - Short - Ground Pass,0.9892372185,0.9184729457,Giorgi Beridze,28763.0,,,,,,,1,From Free Kick,Attila Fiola,11268.0,Left Back,74,Ujpest,1033,"['42e22896-b55b-5767-b9ec-ff07510de270', '634b9a0f-d7db-5906-bed9-0987ef39bbe6']",42,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:28:42.297,Pass,
302,,,,,,,,,,,,,,,,,,1.0581439999998548,,,,,,,,,,,,,,cb8c999b-5e10-4ded-8476-f6cee352f129,909,,,"[67.5, 11.9]",4003664,28,0.0207112655,0.0093120271,0.0113992384,0.0094282217,0.0173823088,-0.0079540871,-0.0193533255,,,,2.294333,,,Right Foot,,"[53.9, 27.3]",,Ground Pass,,20.59,Incomplete,,32.0,Midfield third - Left - To right - Short - Ground Pass,0.6132835954,0.9866238832,Tom Lacoux,68861.0,,,,,,,1,From Free Kick,Giorgi Beridze,28763.0,Left Midfield,74,Ujpest,1033,"['5c0aa072-d1da-56e6-8d2a-4dfc5d015d87', '9557a72f-8066-55b6-afdb-c1b26b303678', '90e75cf1-a581-45e0-bdca-6e1dc0cdfcf8']",45,,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:28:45.023,Pass,
303,,,,,,,,,,,,,,,,,,1.2029560000000057,,,,,,,,,,,,,,90e75cf1-a581-45e0-bdca-6e1dc0cdfcf8,911,,,"[66.2, 52.8]",4003664,28,0.0093035726,0.0173823088,-0.0080787363,0.0240282305,0.0093120271,0.0147162033,0.0227949396,,,,0.240987,,,Right Foot,,"[78.0, 55.7]",,Ground Pass,,12.15,,,17.0,Midfield third - Right - Forwards - Short - Ground Pass,0.3603979508,0.8444156051,Marko Kvasina,8042.0,,,,,Interception,,1,Regular Play,Milán Kovács,438572.0,Center Defensive Midfield,75,Nyíregyháza Spartacus,2215,"['93912205-d618-59e7-81bf-f66f498348c9', 'cb8c999b-5e10-4ded-8476-f6cee352f129']",46,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:28:46.081,Pass,
304,,,,,,,,,,,,,,,,,,1.5500620000001508,,,,,,,,,,,,,,3e4e50fc-49d5-4f29-b0c3-064e1d2cd91e,914,,,"[78.0, 55.7]",4003664,28,0.0100675169,0.0093035726,0.0007639444,0.0261354577,0.0240282305,0.0021072272,0.0013432829,,,,-1.423071,,,Right Foot,,"[80.5, 38.9]",,Ground Pass,,16.98,,,56.0,Attacking third - Center - To left - Short - Ground Pass,0.9371399093,0.8998416066,Bright Osagie Edomwonyi,9730.0,,,,,,,1,Regular Play,Marko Kvasina,8042.0,Right Center Forward,75,Nyíregyháza Spartacus,2215,"['9eb154e3-de19-5f4d-ab12-d9947a38716c', '0b3b6bb0-3a65-5042-b5b4-978a6349033e']",47,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:28:47.284,Pass,
305,,,,,,,,,,,,,,,,,,1.9639780000001192,,,,,,,,,,,,,,c92d46ed-b44d-4686-b555-9bfeb6ee5b8c,918,,,"[87.7, 41.4]",4003664,28,0.0096916063,0.0104168737,-0.0007252675,0.0254533235,0.0328868069,-0.0074334834,-0.0067082159,,,,-1.480544,fc9349fe-93da-4397-8dee-456f65b54146,,Right Foot,,"[89.7, 19.3]",,Ground Pass,,22.19,,,56.0,Attacking third - Center - To left - Short - Ground Pass,0.7445232094,0.8945742846,Balázs Manner,345335.0,True,,,,,,1,Regular Play,Bright Osagie Edomwonyi,9730.0,Left Center Forward,75,Nyíregyháza Spartacus,2215,"['6f2e3cb4-8019-5dbe-8c86-8a89c25ea146', 'ef89a6b4-21a0-5db5-a8b7-e1e7929b0021', 'f60aca52-ea49-49c7-9ad7-e9414181a206']",50,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:28:50.418,Pass,True
306,,,,,,,,,,,,,,,,,,2.5224640000001526,,,,,,,,,,,,,,4b7fa116-8d18-4edf-9080-bad06c297ee2,925,,,"[120.0, 80.0]",4003664,29,0.0178786293,0.0090847667,0.0087938625,0.763477385,0.0427160859,0.7207612991,0.7119674366,,,,-1.68329,,,Left Foot,,"[114.6, 32.2]",,High Pass,True,48.1,Unknown,,,,,,,,,True,Inswinging,,Corner,0.039405845,1,From Corner,Dominik Nagy,8703.0,Right Center Midfield,76,Nyíregyháza Spartacus,2215,['6f11a488-9ad4-460c-8362-29bdddbe29d1'],48,,,,,,,,,,,,,,,,,,,,,,,,,Nyíregyháza Spartacus,2215,00:29:48.313,Pass,
