50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_no_touch,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,obv_against_after,obv_against_before,obv_against_net,obv_for_after,obv_for_before,obv_for_net,obv_total_net,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_pass_cluster_id,pass_pass_cluster_label,pass_pass_cluster_probability,pass_pass_success_probability,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,pass_xclaim,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_follows_dribble,shot_freeze_frame,shot_gk_positioning_xg_suppression,shot_gk_save_difficulty_xg,shot_gk_shot_stopping_xg_suppression,shot_key_pass_id,shot_outcome,shot_shot_execution_xg,shot_shot_execution_xg_uplift,shot_shot_shot_assist,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac28e95a-37e9-5382-891e-3be962811300,242,,"[85.0, 13.8]",4003593,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Levente Balázsi,484591.0,Left Midfield,23,Kazincbarcika,2541,"['8e0d10c7-400f-5cad-8780-dbe1bd11b8ba', '973fff77-dc19-5bf5-b69c-ad7ce3f0b8da']",35,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:06:35.517,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,caeb31c7-bed3-5f6f-b39e-fa5e512002ce,252,,"[34.7, 19.7]",4003593,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Krisztofer Horváth,40039.0,Left Wing,25,Ujpest,1033,"['addc7d7b-a0b7-5989-93fe-b416e89eb76d', '2b116045-2dac-5b71-ba63-3429ea5eea8e']",4,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:07:04.209,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71cb6fba-67e6-5499-8b7c-2b382920bc38,270,,"[71.1, 39.1]",4003593,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mykhailo Meskhi,132561.0,Center Defensive Midfield,26,Kazincbarcika,2541,"['077aa572-7fc6-54c8-92f2-9b3b82d4af20', '7ea8b307-9eeb-55e7-9510-4fbc572c8acc']",18,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:07:18.602,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b529dba4-d4d4-5926-ae28-f0a8bd1399b5,273,,"[79.3, 52.7]",4003593,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Zsombor Berecz,16734.0,Right Center Midfield,26,Kazincbarcika,2541,"['4500e9a1-ad7a-53e0-9bc3-caf639a00fd3', 'e04132d0-3d7e-5d37-986f-9aa621b892ee']",20,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:07:20.797,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7c1ddc0-4c67-5e67-875e-73102a2e9c25,280,,"[110.9, 67.0]",4003593,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Levente Balázsi,484591.0,Left Midfield,27,Kazincbarcika,2541,"['1d8945c9-f1d7-5804-a74d-fd8b8c6bcd9b', '475528f4-7ab9-5166-a8ff-21f718e4c0b2']",54,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:07:54.162,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735f93f8-aea0-572b-b4dd-26eb952a2050,290,,"[8.2, 51.9]",4003593,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,André Lourenço Duarte,132838.0,Right Center Back,29,Ujpest,1033,['482e5f74-e178-5b11-943c-b5c97a39ae1a'],45,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:08:45.018,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ffe27ff-64d8-5027-92b4-a12793717b21,299,,"[40.6, 12.0]",4003593,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,29,Ujpest,1033,"['588b7b87-e9c6-5611-a07d-7bd011a44a3e', 'a56ea842-66b6-50f3-a0a3-9167f9d65fa6']",53,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:08:53.181,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,870ad766-ef75-5071-898a-3936bd80c83f,302,,"[93.8, 22.0]",4003593,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,29,Ujpest,1033,"['f0a94026-9eae-5e76-a6a3-167af9968c34', '5c06dc7e-1e88-5975-94e6-8ce4e894b618']",59,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:08:59.826,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8acbdf3-99ec-571c-9e0f-c62152ed7987,306,,"[99.2, 37.0]",4003593,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Gleofilo Sabrino Rudewald Vlijter,103341.0,Center Forward,29,Ujpest,1033,['5bbf9aef-b830-57a7-b462-3a5f32689ddf'],3,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:09:03.464,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c16dce2e-8ae8-54f2-8e28-fba86ee49ef3,314,,"[14.8, 31.6]",4003593,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sodiq Anthony Rasheed,501982.0,Left Center Back,30,Kazincbarcika,2541,"['87c32983-7d28-5e63-a81b-f6832e751c44', '1010a207-962a-5524-aebf-445c6afd4374']",16,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:09:16.303,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36612f69-2730-53ac-93f7-557f5f6ce5e0,317,,"[16.5, 6.6]",4003593,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bence Sós,404643.0,Left Back,30,Kazincbarcika,2541,"['77c14456-faf3-5762-93bd-5fad06fca513', '1e786a1c-76cb-5b75-8f03-ad49e0a7dc93']",19,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:09:19.963,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f4ca052-dd6f-56ff-8d6f-6a30014430e5,321,,"[54.7, 3.0]",4003593,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Levente Balázsi,484591.0,Left Midfield,30,Kazincbarcika,2541,"['c79d5518-3e67-50b3-b2da-83b7d5a5acd2', 'f3f1e66d-437a-5049-a74e-137f9b4dd638', '0bee5be5-c2a7-5e9d-b932-7d8dc2584294']",23,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:09:23.089,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2483802-cdf1-507d-9e0b-94cd8cebf016,325,,"[85.1, 72.2]",4003593,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Matija Ljujić,10837.0,Right Defensive Midfield,31,Ujpest,1033,"['d44bc51f-3409-5114-888b-6aae3dd989ca', '10484407-a1c7-55e7-b53a-f59e2c7ec7cc']",33,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:09:33.030,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed39dc52-cb53-58a2-a7be-526c5717cb8d,333,,"[46.8, 60.9]",4003593,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Riccardo Piscitelli,38335.0,Goalkeeper,33,Ujpest,1033,['344267bc-c940-50eb-98d4-77949df29e4d'],51,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:09:51.453,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7512edbf-9500-5e97-96fa-225e3ff9a972,335,,"[54.5, 10.7]",4003593,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,33,Ujpest,1033,"['99d03533-b627-54c6-9a65-f84862e380fc', 'b89499db-2f1e-54e3-8021-1b526e2ad2ea']",58,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:09:58.233,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e797d324-3363-5438-98a3-90200fa80b0c,338,,"[71.6, 7.7]",4003593,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Krisztofer Horváth,40039.0,Left Wing,33,Ujpest,1033,['b3140af9-a289-5a60-9a35-f68698997056'],2,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:02.010,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1e469d91-ece7-5015-889d-cef545e88181,340,,"[72.2, 25.2]",4003593,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,33,Ujpest,1033,"['6a0c7d81-be03-59cc-ba02-678f5fb729d5', '0e8dc867-24f0-5e7e-ac87-8e9c32697447']",3,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:03.952,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72ae753d-acac-5301-a149-0842cc3ca929,348,,"[63.1, 40.4]",4003593,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Matija Ljujić,10837.0,Right Defensive Midfield,33,Ujpest,1033,"['10f7bf97-36f9-5ea3-96bb-0fc20d7c47fe', 'c4516868-de21-5996-a30f-792e93d03927']",7,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:07.543,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f84ec5f1-fd79-5b37-b9f0-6894beb27985,351,,"[71.6, 22.9]",4003593,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Gleofilo Sabrino Rudewald Vlijter,103341.0,Center Forward,33,Ujpest,1033,"['7ad9a6b2-6248-5252-87a0-42ed630a40cf', 'e26f7bfc-b1e9-5c22-8fdc-3f15a4ad8723']",8,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:08.431,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2c80185-ba13-55ef-9acd-c060ed726084,354,,"[72.7, 9.4]",4003593,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Krisztofer Horváth,40039.0,Left Wing,33,Ujpest,1033,"['15651d6b-6fcf-55cd-901f-4a7b84ae9f85', '1a6bfbde-2435-5234-b906-4155ed56fb88']",11,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:11.333,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42b36e68-39fe-59fd-9482-fcac1f87b9a5,358,,"[57.7, 73.4]",4003593,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Meshack Izuchukwu Ubochioma,404244.0,Right Midfield,34,Kazincbarcika,2541,"['26ec50f6-7824-58bf-b4b1-dbaaa35c19e1', '74fe1633-a1cc-5021-bad7-5e15cb6ce749']",13,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:10:13.010,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6eeb30b1-f1d3-53fc-9842-463fa7ba1902,364,,"[27.0, 22.3]",4003593,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Krisztofer Horváth,40039.0,Left Wing,35,Ujpest,1033,"['de4435a1-6614-511b-bd29-06b5c107d4c9', 'bc7fdf3a-b56b-53b2-b503-e147ac5f6ed4']",20,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:20.387,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330f5d74-6c49-56da-9b81-e94f26a4adc7,367,,"[40.8, 6.7]",4003593,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tiago Lisboa Silva Gonçalves,418965.0,Left Back,35,Ujpest,1033,['94847209-7393-5460-95b7-e50cc1524df1'],24,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:24.024,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389e1e43-651d-5d20-866d-0f145878cafa,369,,"[78.7, 73.9]",4003593,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,35,Ujpest,1033,['bf8a401b-d8a4-5911-9cb2-67b040a6c13c'],28,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:28.889,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d8f64673-e429-554e-9d20-dc4aa2ffafef,371,,"[78.4, 53.4]",4003593,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aljoša Matko,101803.0,Right Wing,35,Ujpest,1033,"['33d6b21f-ab28-5cad-93bb-f278947670dd', '529601ac-5c75-5a39-8db2-6efb1123b3d4']",31,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:31.827,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46339fd9-c291-5c30-9b82-f8667fe99238,374,,"[76.5, 63.1]",4003593,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matija Ljujić,10837.0,Right Defensive Midfield,35,Ujpest,1033,"['feb45851-4afd-5227-b8b1-c4c8e8ac6c4f', '019a7b56-3b7e-5402-bbe1-6823c7e06b19']",33,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:33.740,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4e21863-291c-56ea-9e79-b784dff9a9bb,377,,"[63.5, 55.2]",4003593,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,André Lourenço Duarte,132838.0,Right Center Back,35,Ujpest,1033,"['5fb57bb1-084d-51de-b2f4-84603f9ceaf1', 'f35436ee-0e1e-5e72-a48b-93b446a83fef']",36,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:36.850,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3e77cc38-7b39-5611-a405-51f24b2a11a9,380,,"[75.4, 20.3]",4003593,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Krisztofer Horváth,40039.0,Left Wing,35,Ujpest,1033,"['c3229449-1104-5027-974c-a82f3acce4b8', 'c6af2a05-d434-55d7-a9d1-a389579ce27b']",39,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:39.263,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8b634813-5df8-5d18-a2e7-24c20601e117,383,,"[84.8, 38.1]",4003593,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Left Defensive Midfield,35,Ujpest,1033,"['563851f5-c1f8-5c0f-83a3-797acfb8f8bc', '0623bd1c-e512-5b85-8778-61d51acdacc8']",41,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:41.683,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33039519-077d-5e9a-ae81-30401f190ba4,386,,"[77.0, 53.2]",4003593,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matija Ljujić,10837.0,Right Defensive Midfield,35,Ujpest,1033,"['a18acc4f-af80-50a3-b860-a42d10000b66', '9dfe1592-6303-5a84-99ee-40c83a53a74e']",44,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:44.780,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a9bc727-f49d-572e-a235-6313b5812da1,389,,"[82.3, 72.9]",4003593,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,João Aniceto Grandela Nunes,7977.0,Right Back,35,Ujpest,1033,"['fdc0053b-80a1-54f5-b2fb-04d9a7136ba3', '43bbc94a-ed51-5f1a-9a21-d6daeacc162b']",47,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:47.295,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c00a0851-616f-59cf-a54b-e949a72974c8,392,,"[78.4, 62.0]",4003593,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matija Ljujić,10837.0,Right Defensive Midfield,35,Ujpest,1033,"['559f3c9a-fd0b-5a00-b8f9-107a9a289c84', 'd6c95ced-700a-5d34-a7e8-768a69d96011']",49,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:49.833,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,686c678e-b2cb-517b-b352-141c1cf8549e,395,,"[85.1, 47.7]",4003593,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Iuri José Picanço Medeiros,7138.0,Center Attacking Midfield,35,Ujpest,1033,"['45eaf24b-a526-5f9a-948d-f8a8bb220b69', '0a4267a4-6fbc-5f38-a4a9-4a057f450079']",51,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:51.384,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5447e9ce-2d77-55b5-af87-77c0fed5808a,399,,"[80.8, 38.1]",4003593,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Left Defensive Midfield,35,Ujpest,1033,"['6d472db1-eb6a-5b02-9908-cf796f44a47a', 'f18f8b7d-8151-576b-925d-29c64c1e62b7']",52,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:52.342,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6c2ddbe-d25a-52be-b7f4-dc9f5ee4d32a,402,,"[92.3, 27.8]",4003593,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Krisztofer Horváth,40039.0,Left Wing,35,Ujpest,1033,"['3b20ae38-dfda-5529-99e6-f60410cb9176', '081c4c9e-7934-5f93-a71e-7e9ec0f23f0b']",54,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:54.577,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbf0a8af-db7f-5367-b59d-e7db2de288c7,407,,"[87.0, 31.6]",4003593,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tom Lacoux,68861.0,Left Defensive Midfield,35,Ujpest,1033,"['cf31cfd8-2e04-53df-9fdb-33e99ddf8621', '4d5d471c-25ea-5db1-a7f8-a6835430d8ff', '73b47865-2386-5553-b751-f8f31a6d746f']",57,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:10:57.942,Ball Receipt*,True
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd24ea8c-6d18-5925-a447-f6392c252c69,414,,"[109.3, 42.5]",4003593,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,André Lourenço Duarte,132838.0,Right Center Back,37,Ujpest,1033,['b4076c46-81f3-58eb-8eba-39c5f63ec7cc'],35,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:12:35.282,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56a930b6-c241-5efe-85a5-06250880a970,419,,"[24.3, 76.2]",4003593,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kristóf Polgár,484586.0,Right Back,38,Kazincbarcika,2541,['2d5cf982-8bc8-57a9-8f90-3687c6998fdc'],6,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:13:06.370,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,095a0366-dbf6-50ac-a227-3029c65eb982,421,,"[2.6, 58.1]",4003593,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Varazdat Haroyan,34660.0,Right Center Back,38,Kazincbarcika,2541,['460b44b8-a7a8-5d55-8641-e0ee731c4eb3'],7,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:13:07.483,Ball Receipt*,
,,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e52cf59d-e84e-5657-a590-cbc9565cf86f,424,,"[81.6, 65.2]",4003593,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Aljoša Matko,101803.0,Right Wing,38,Kazincbarcika,2541,['b0a8cbfa-3b68-5226-816b-e8fbcee7c638'],13,,,,,,,,,,,,,,,,,,,,,,,,Ujpest,1033,00:13:13.023,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25924244-961a-5478-a596-cd9f38a835ee,431,,"[34.6, 24.5]",4003593,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bálint Kártik,484588.0,Left Center Midfield,38,Kazincbarcika,2541,"['0aec8b1b-6859-5930-bec2-e1d2c6576d8f', '357dfcfb-ce2e-5d9d-8895-ff87679992b0']",15,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:13:15.404,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e24fe4ca-3dde-585a-849b-cb4fb15ca98c,434,,"[26.7, 7.4]",4003593,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Bence Sós,404643.0,Left Back,38,Kazincbarcika,2541,"['90a000c0-da8e-5c62-b93a-890bfd4319d8', '759ad834-824d-5f3b-aaae-6982c579755a']",17,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:13:17.427,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0e6084d0-3cb7-55c6-b41a-7d9f323a2a91,437,,"[20.9, 17.3]",4003593,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Sodiq Anthony Rasheed,501982.0,Left Center Back,38,Kazincbarcika,2541,"['f4f8dd28-f5fa-5fbf-808a-5e5d620cb8cd', 'b103012f-e1ed-5f7e-b197-69b21c7cef48']",19,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:13:19.626,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a3e2a167-0f40-573f-9f00-3213807c1fd3,440,,"[14.3, 52.7]",4003593,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Varazdat Haroyan,34660.0,Right Center Back,38,Kazincbarcika,2541,"['490266db-2090-537a-bf58-fb80ee7d52dc', '937732a7-1846-5874-be68-1f5faba49d6c']",23,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:13:23.058,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6c9c1710-978e-54c6-a569-c024843b42d6,443,,"[34.6, 73.4]",4003593,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Kristóf Polgár,484586.0,Right Back,38,Kazincbarcika,2541,"['8c5a953c-45ec-5f24-8e07-7528cf8eeefa', '598d7fb4-d88f-50d6-8a01-772378d41a45']",26,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:13:26.721,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d6f6b6d-526c-5503-9263-ccd7a7e680b0,446,,"[35.0, 52.7]",4003593,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Zsombor Berecz,16734.0,Right Center Midfield,38,Kazincbarcika,2541,['abd4dc3a-783b-544f-9b18-b04b4035bfc3'],30,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:13:30.343,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df4c6dcf-3688-5e9e-a725-8bdce394d50c,448,,"[20.9, 57.0]",4003593,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Varazdat Haroyan,34660.0,Right Center Back,38,Kazincbarcika,2541,"['476d3a66-e5a3-5092-87cf-82aed9c92de9', '2d30615a-29f0-5849-b617-3962ccc04c1d']",31,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:13:31.592,Ball Receipt*,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18d5e414-5012-52b3-a787-3df348d52916,451,,"[24.6, 40.5]",4003593,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Zsombor Berecz,16734.0,Right Center Midfield,38,Kazincbarcika,2541,"['1d525cc8-27b9-5b52-8143-6b5625a32ca1', '7c75e7bd-d754-5ca5-ba55-ec5d9af6a30a']",35,,,,,,,,,,,,,,,,,,,,,,,,Kazincbarcika,2541,00:13:35.129,Ball Receipt*,
